disease_id	disease_name	disease_source
Orpha_488437	SIX2-related_frontonasal_dysplasia	Orphapacket
Orpha_488594	Autosomal_recessive_spastic_paraplegia_type_76	Orphapacket
Orpha_488613	Global_developmental_delay-neuro-ophthalmological_abnormalities-seizures-intellectual_disability_syndrome	Orphapacket
Orpha_488618	Transketolase_deficiency	Orphapacket
Orpha_488627	Severe_growth_deficiency-strabismus-extensive_dermal_melanocytosis-intellectual_disability_syndrome	Orphapacket
Orpha_488632	TBCK-related_encephalopathy-severe_hypotonia-craniofacial_dysmorphism_syndrome	Orphapacket
Orpha_488635	Early-onset_epilepsy-intellectual_disability-brain_anomalies_syndrome	Orphapacket
Orpha_488642	TELO2-related_intellectual_disability-neurodevelopmental_disorder	Orphapacket
Orpha_488650	Distal_myopathy,_Tateyama_type	Orphapacket
Orpha_49382	Achromatopsia	Orphapacket
Orpha_494	Keratoderma_hereditarium_mutilans	Orphapacket
Orpha_494344	RERE-related_neurodevelopmental_syndrome	Orphapacket
Orpha_494444	DIAPH1-related_sensorineural_hearing_loss-thrombocytopenia_syndrome	Orphapacket
Orpha_494526	Infantile-onset_generalized_dyskinesia_with_orofacial_involvement	Orphapacket
Orpha_494541	Childhood-onset_benign_chorea_with_striatal_involvement	Orphapacket
Orpha_495818	9q33.3q34.11_microdeletion_syndrome	Orphapacket
Orpha_495875	Congenital_labioscrotal_agenesis-cerebellar_malformation-corneal_dystrophy-facial_dysmorphism_syndrome	Orphapacket
Orpha_496641	Early-onset_progressive_diffuse_brain_atrophy-microcephaly-muscle_weakness-optic_atrophy_syndrome	Orphapacket
Orpha_496689	Kyphoscoliosis-lateral_tongue_atrophy-hereditary_spastic_paraplegia_syndrome	Orphapacket
Orpha_496756	Early-onset_progressive_encephalopathy-spastic_ataxia-distal_spinal_muscular_atrophy_syndrome	Orphapacket
Orpha_496790	Ocular_anomalies-axonal_neuropathy-developmental_delay_syndrome	Orphapacket
Orpha_497764	Spinocerebellar_ataxia_type_43	Orphapacket
Orpha_49827	Thiamine-responsive_megaloblastic_anemia_syndrome	Orphapacket
Orpha_5	Long_chain_3-hydroxyacyl-CoA_dehydrogenase_deficiency	Orphapacket
Orpha_500	Noonan_syndrome_with_multiple_lentigines	Orphapacket
Orpha_500055	Hao-Fountain_syndrome_due_to_16p13.2_microdeletion	Orphapacket
Orpha_500095	Tall_stature-intellectual_disability-renal_anomalies_syndrome	Orphapacket
Orpha_500144	Early-onset_progressive_encephalopathy-hearing_loss-pons_hypoplasia-brain_atrophy_syndrome	Orphapacket
Orpha_500150	Brain_malformations-musculoskeletal_abnormalities-facial_dysmorphism-intellectual_disability_syndrome	Orphapacket
Orpha_500159	Microcephaly-corpus_callosum_and_cerebellar_vermis_hypoplasia-facial_dysmorphism-intellectual_disability_syndrom	Orphapacket
Orpha_500166	SIN3-related_intellectual_disability_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_500180	Childhood-onset_motor_and_cognitive_regression_syndrome_with_extrapyramidal_movement_disorder	Orphapacket
Orpha_500533	Polyhydramnios-megalencephaly-symptomatic_epilepsy_syndrome	Orphapacket
Orpha_500545	Severe_neurodevelopmental_disorder_with_feeding_difficulties-stereotypic_hand_movement-bilateral_cataract	Orphapacket
Orpha_501	Lafora_disease	Orphapacket
Orpha_502	Trichorhinophalangeal_syndrome_type_2	Orphapacket
Orpha_502423	Mitochondrial_myopathy-cerebellar_ataxia-pigmentary_retinopathy_syndrome	Orphapacket
Orpha_502430	Weiss-Kruszka_Syndrome	Orphapacket
Orpha_502434	STAG1-related_intellectual_disability-facial_dysmorphism-gastroesophageal_reflux_syndrome	Orphapacket
Orpha_50251	Pleural_mesothelioma	Orphapacket
Orpha_503	Larsen_syndrome	Orphapacket
Orpha_504476	Cerebellar_ataxia_with_neuropathy_and_bilateral_vestibular_areflexia_syndrome	Orphapacket
Orpha_505	Graham_Little-Piccardi-Lassueur_syndrome	Orphapacket
Orpha_505216	3-methylglutaconic_aciduria_type_9	Orphapacket
Orpha_505237	Early-onset_seizures-distal_limb_anomalies-facial_dysmorphism-global_developmental_delay_syndrome	Orphapacket
Orpha_505248	Mucopolysaccharidosis-like_syndrome_with_congenital_heart_defects_and_hematopoietic_disorders	Orphapacket
Orpha_505652	CDKL5-deficiency_disorder	Orphapacket
Orpha_506	Leigh_syndrome	Orphapacket
Orpha_506353	Autosomal_recessive_complex_spastic_paraplegia_due_to_Kennedy_pathway_dysfunction	Orphapacket
Orpha_506358	Gabriele-de_Vries_syndrome	Orphapacket
Orpha_508	Donohue_syndrome	Orphapacket
Orpha_508093	MEPAN_syndrome	Orphapacket
Orpha_50814	Craniolenticulosutural_dysplasia	Orphapacket
Orpha_508488	8q24.3_microdeletion_syndrome	Orphapacket
Orpha_508498	Intellectual_disability-cardiac_anomalies-short_stature-joint_laxity_syndrome	Orphapacket
Orpha_508533	Skeletal_dysplasia-T-cell_immunodeficiency-developmental_delay_syndrome	Orphapacket
Orpha_508542	Congenital_progressive_bone_marrow_failure-B-cell_immunodeficiency-skeletal_dysplasia_syndrome	Orphapacket
Orpha_50942	Striate_palmoplantar_keratoderma	Orphapacket
Orpha_50943	Keratolytic_winter_erythema	Orphapacket
Orpha_50944	Schöpf-Schulz-Passarge_syndrome	Orphapacket
Orpha_50945	Blomstrand_lethal_chondrodysplasia	Orphapacket
Orpha_51	Aicardi-Goutières_syndrome	Orphapacket
Orpha_510	Lesch-Nyhan_syndrome	Orphapacket
Orpha_51083	Congenital_short_QT_syndrome	Orphapacket
Orpha_51188	Ethylmalonic_encephalopathy	Orphapacket
Orpha_51208	Formiminoglutamic_aciduria	Orphapacket
Orpha_512260	Congenital_cerebellar_ataxia_due_to_RNU12_mutation	Orphapacket
Orpha_513436	Autosomal_recessive_spastic_paraplegia_type_78	Orphapacket
Orpha_513456	Intellectual_disability-seizures-abnormal_gait-facial_dysmorphism_syndrome	Orphapacket
Orpha_51608	Generalized_arterial_calcification_of_infancy	Orphapacket
Orpha_51636	WHIM_syndrome	Orphapacket
Orpha_520	Acute_promyelocytic_leukemia	Orphapacket
Orpha_52022	Potocki-Shaffer_syndrome	Orphapacket
Orpha_52055	Corpus_callosum_agenesis-intellectual_disability-coloboma-micrognathia_syndrome	Orphapacket
Orpha_521	Chronic_myeloid_leukemia	Orphapacket
Orpha_521258	Xq25_microduplication_syndrome	Orphapacket
Orpha_521390	Spastic_paraplegia-intellectual_disability-nystagmus-obesity_syndrome	Orphapacket
Orpha_521406	Dystonia-parkinsonism-hypermanganesemia_syndrome	Orphapacket
Orpha_521411	Autosomal_recessive_axonal_Charcot-Marie-Tooth_disease_due_to_copper_metabolism_defect	Orphapacket
Orpha_521426	PLAA-associated_neurodevelopmental_disorder	Orphapacket
Orpha_521445	Microcephaly-facial_dysmorphism-ocular_anomalies-multiple_congenital_anomalies_syndrome	Orphapacket
Orpha_522077	Infantile_hypotonia-oculomotor_anomalies-hyperkinetic_movements-developmental_delay_syndrome	Orphapacket
Orpha_523	Hereditary_leiomyomatosis_and_renal_cell_cancer	Orphapacket
Orpha_52368	Mohr-Tranebjaerg_syndrome	Orphapacket
Orpha_524	Li-Fraumeni_syndrome	Orphapacket
Orpha_52416	Mantle_cell_lymphoma	Orphapacket
Orpha_52417	MALT_lymphoma	Orphapacket
Orpha_52427	Retinitis_punctata_albescens	Orphapacket
Orpha_52429	Branchiootic_syndrome	Orphapacket
Orpha_52430	Inclusion_body_myopathy_with_Paget_disease_of_bone_and_frontotemporal_dementia	Orphapacket
Orpha_52503	X-linked_creatine_transporter_deficiency	Orphapacket
Orpha_526	Liddle_syndrome	Orphapacket
Orpha_527497	NKX6-2-related_autosomal_recessive_hypomyelinating_leukodystrophy	Orphapacket
Orpha_528	Congenital_generalized_lipodystrophy	Orphapacket
Orpha_52901	Isolated_follicle_stimulating_hormone_deficiency	Orphapacket
Orpha_529665	Neurodevelopmental_delay-seizures-ophthalmic_anomalies-osteopenia-cerebellar_atrophy_syndrome	Orphapacket
Orpha_529962	17q24.2_microdeletion_syndrome	Orphapacket
Orpha_529965	Intellectual_disability-autism-speech_apraxia-craniofacial_dysmorphism_syndrome	Orphapacket
Orpha_529970	Male_infertility_due_to_acephalic_spermatozoa	Orphapacket
Orpha_53	Albers-Schönberg_osteopetrosis	Orphapacket
Orpha_530	Lipoid_proteinosis	Orphapacket
Orpha_53035	Caroli_disease	Orphapacket
Orpha_530838	KRT1-related_diffuse_nonepidermolytic_keratoderma	Orphapacket
Orpha_531	Miller-Dieker_syndrome	Orphapacket
Orpha_53271	Muenke_syndrome	Orphapacket
Orpha_53351	X-linked_dystonia-parkinsonism	Orphapacket
Orpha_534	Oculocerebrorenal_syndrome_of_Lowe	Orphapacket
Orpha_53583	Paroxysmal_dystonic_choreathetosis_with_episodic_ataxia_and_spasticity	Orphapacket
Orpha_536	Systemic_lupus_erythematosus	Orphapacket
Orpha_536467	B3GALT6-related_spondylodysplastic_Ehlers-Danlos_syndrome	Orphapacket
Orpha_536516	Myopathic_Ehlers-Danlos_syndrome	Orphapacket
Orpha_536532	Classical-like_Ehlers-Danlos_syndrome_type_2	Orphapacket
Orpha_53693	GRACILE_syndrome	Orphapacket
Orpha_53697	Gnathodiaphyseal_dysplasia	Orphapacket
Orpha_538	Lymphangioleiomyomatosis	Orphapacket
Orpha_538934	X-linked_lymphoproliferative_disease_due_to_XIAP_deficiency	Orphapacket
Orpha_54	X-linked_recessive_ocular_albinism	Orphapacket
Orpha_540	Familial_hemophagocytic_lymphohistiocytosis	Orphapacket
Orpha_541423	Growth_delay-intellectual_disability-hepatopathy_syndrome	Orphapacket
Orpha_542306	GNB5-related_intellectual_disability-cardiac_arrhythmia_syndrome	Orphapacket
Orpha_542310	Leukoencephalopathy_with_calcifications_and_cysts	Orphapacket
Orpha_543	Burkitt_lymphoma	Orphapacket
Orpha_543470	Optic_atrophy-ataxia-peripheral_neuropathy-global_developmental_delay_syndrome	Orphapacket
Orpha_544254	SYNGAP1-related_developmental_and_epileptic_encephalopathy	Orphapacket
Orpha_544469	PRUNE1-related_neurological_syndrome	Orphapacket
Orpha_544488	Global_developmental_delay-alopecia-macrocephaly-facial_dysmorphism-structural_brain_anomalies_syndrome	Orphapacket
Orpha_544503	RNF13-related_severe_early-onset_epileptic_encephalopathy	Orphapacket
Orpha_545	Follicular_lymphoma	Orphapacket
Orpha_54595	Craniopharyngioma	Orphapacket
Orpha_550	MELAS	Orphapacket
Orpha_551	MERRF	Orphapacket
Orpha_552	MODY	Orphapacket
Orpha_555877	FLNA-related_X-linked_myxomatous_valvular_dysplasia	Orphapacket
Orpha_556030	Early-onset_familial_hypoaldosteronism	Orphapacket
Orpha_55654	Hypotrichosis_simplex	Orphapacket
Orpha_556955	Pancreatic_agenesis-holoprosencephaly_syndrome	Orphapacket
Orpha_557003	Oculoskeletodental_syndrome	Orphapacket
Orpha_559	Marinesco-Sjögren_syndrome	Orphapacket
Orpha_56	Alkaptonuria	Orphapacket
Orpha_560	Marshall_syndrome	Orphapacket
Orpha_561	Marshall-Smith_syndrome	Orphapacket
Orpha_562	McCune-Albright_syndrome	Orphapacket
Orpha_562528	Congenital_limbs-face_contractures-hypotonia-developmental_delay_syndrome	Orphapacket
Orpha_56304	Atelosteogenesis_type_II	Orphapacket
Orpha_56305	Atelosteogenesis_type_III	Orphapacket
Orpha_563609	Isolated_anencephaly	Orphapacket
Orpha_563612	Isolated_exencephaly	Orphapacket
Orpha_564	Meckel_syndrome	Orphapacket
Orpha_564178	Primary_hypomagnesemia-refractory_seizures-intellectual_disability_syndrome	Orphapacket
Orpha_565	Menkes_disease	Orphapacket
Orpha_565612	Primary_triglyceride_deposit_cardiomyovasculopathy	Orphapacket
Orpha_565624	Combined_oxidative_phosphorylation_defect_type_39	Orphapacket
Orpha_566243	Resistance_to_thyroid_hormone_due_to_a_mutation_in_thyroid_hormone_receptor_beta	Orphapacket
Orpha_567	22q11.2_deletion_syndrome	Orphapacket
Orpha_568	Microphthalmia,_Lenz_type	Orphapacket
Orpha_568051	GJC2-related_late-onset_primary_lymphedema	Orphapacket
Orpha_569	Familial_or_sporadic_hemiplegic_migraine	Orphapacket
Orpha_57	Glycogen_storage_disease_due_to_aldolase_A_deficiency	Orphapacket
Orpha_570	Moebius_syndrome	Orphapacket
Orpha_570422	Galactose_mutarotase_deficiency	Orphapacket
Orpha_572	Immunodeficiency_by_defective_expression_of_MHC_class_II	Orphapacket
Orpha_572013	Posterior-predominant_lissencephaly-broad_flat_pons_and_medulla-midline_crossing_defects_syndrome	Orphapacket
Orpha_572333	Blepharophimosis-ptosis-epicanthus_inversus_syndrome_plus	Orphapacket
Orpha_572798	WARS2-related_combined_oxidative_phosphorylation_defect	Orphapacket
Orpha_573	Monilethrix	Orphapacket
Orpha_575	Muckle-Wells_syndrome	Orphapacket
Orpha_576	Mucolipidosis_type_II	Orphapacket
Orpha_576283	SATB2-associated_syndrome_due_to_a_pathogenic_variant	Orphapacket
Orpha_578	Mucolipidosis_type_IV	Orphapacket
Orpha_584	Mucopolysaccharidosis_type_7	Orphapacket
Orpha_585	Multiple_sulfatase_deficiency	Orphapacket
Orpha_586	Cystic_fibrosis	Orphapacket
Orpha_588	Muscle-eye-brain_disease	Orphapacket
Orpha_589618	Dystonia_28	Orphapacket
Orpha_589821	Congenital-onset_Steinert_myotonic_dystrophy	Orphapacket
Orpha_589905	PHIP-related_behavioral_problems-intellectual_disability-obesity-dysmorphic_features_syndrome	Orphapacket
Orpha_59	Allan-Herndon-Dudley_syndrome	Orphapacket
Orpha_59135	Laing_distal_myopathy	Orphapacket
Orpha_59181	Sorsby_pseudoinflammatory_fundus_dystrophy	Orphapacket
Orpha_592574	Menke-Hennekam_syndrome	Orphapacket
Orpha_59303	Neonatal_ichthyosis-sclerosing_cholangitis_syndrome	Orphapacket
Orpha_596	X-linked_centronuclear_myopathy	Orphapacket
Orpha_597	Central_core_disease	Orphapacket
Orpha_599373	STXBP1-related_encephalopathy	Orphapacket
Orpha_6	3-methylcrotonyl-CoA_carboxylase_deficiency	Orphapacket
Orpha_60	Alpha-1-antitrypsin_deficiency	Orphapacket
Orpha_600	Vocal_cord_and_pharyngeal_distal_myopathy	Orphapacket
Orpha_60015	Enlarged_parietal_foramina	Orphapacket
Orpha_60025	Pulmonary_alveolar_microlithiasis	Orphapacket
Orpha_60030	Loeys-Dietz_syndrome	Orphapacket
Orpha_60033	Idiopathic_bronchiectasis	Orphapacket
Orpha_60040	Megalencephaly-capillary_malformation-polymicrogyria_syndrome	Orphapacket
Orpha_602	GNE_myopathy	Orphapacket
Orpha_603	Distal_myopathy,_Welander_type	Orphapacket
Orpha_606	Proximal_myotonic_myopathy	Orphapacket
Orpha_609	Tibial_muscular_dystrophy	Orphapacket
Orpha_610	Bethlem_muscular_dystrophy	Orphapacket
Orpha_614	Thomsen_and_Becker_disease	Orphapacket
Orpha_615	Familial_atrial_myxoma	Orphapacket
Orpha_618	Familial_melanoma	Orphapacket
Orpha_62	Alpha-sarcoglycan-related_limb-girdle_muscular_dystrophy_R3	Orphapacket
Orpha_621	Hereditary_methemoglobinemia	Orphapacket
Orpha_624	Familial_multiple_nevi_flammei	Orphapacket
Orpha_626	Large/giant_congenital_melanocytic_nevus	Orphapacket
Orpha_627	Nance-Horan_syndrome	Orphapacket
Orpha_628	Diastrophic_dysplasia	Orphapacket
Orpha_63260	Craniorachischisis	Orphapacket
Orpha_63273	Distal_myopathy_with_posterior_leg_and_anterior_hand_involvement	Orphapacket
Orpha_633	Laron_syndrome	Orphapacket
Orpha_634	Netherton_syndrome	Orphapacket
Orpha_63442	Angel-shaped_phalango-epiphyseal_dysplasia	Orphapacket
Orpha_63446	Acrocapitofemoral_dysplasia	Orphapacket
Orpha_635	Neuroblastoma	Orphapacket
Orpha_637	Full_NF2-related_schwannomatosis	Orphapacket
Orpha_638	Neurofibromatosis-Noonan_syndrome	Orphapacket
Orpha_64	Alström_syndrome	Orphapacket
Orpha_640	Hereditary_neuropathy_with_liability_to_pressure_palsies	Orphapacket
Orpha_642	Hereditary_sensory_and_autonomic_neuropathy_type_4	Orphapacket
Orpha_64280	Childhood_absence_epilepsy	Orphapacket
Orpha_643	Giant_axonal_neuropathy	Orphapacket
Orpha_644	NARP_syndrome	Orphapacket
Orpha_647	Nijmegen_breakage_syndrome	Orphapacket
Orpha_64739	Ovarian_hyperstimulation_syndrome	Orphapacket
Orpha_64752	Hereditary_sensory_and_autonomic_neuropathy_type_5	Orphapacket
Orpha_64753	Spinocerebellar_ataxia_with_axonal_neuropathy_type_2	Orphapacket
Orpha_64754	Nevus_comedonicus_syndrome	Orphapacket
Orpha_64755	Becker_nevus_syndrome	Orphapacket
Orpha_647799	MYT1L-related_developmental_delay-intellectual_disability-obesity_syndrome	Orphapacket
Orpha_648	Noonan_syndrome	Orphapacket
Orpha_649	Norrie_disease	Orphapacket
Orpha_65	Leber_congenital_amaurosis	Orphapacket
Orpha_652	Multiple_endocrine_neoplasia_type_1	Orphapacket
Orpha_65282	Carvajal_syndrome	Orphapacket
Orpha_65285	Lhermitte-Duclos_disease	Orphapacket
Orpha_65288	Permanent_neonatal_diabetes_mellitus-pancreatic_and_cerebellar_agenesis_syndrome	Orphapacket
Orpha_654	Nephroblastoma	Orphapacket
Orpha_656	Hereditary_steroid-resistant_nephrotic_syndrome	Orphapacket
Orpha_65684	Monomelic_amyotrophy	Orphapacket
Orpha_65759	Carpenter_syndrome	Orphapacket
Orpha_659	Mutilating_palmoplantar_keratoderma_with_periorificial_keratotic_plaques	Orphapacket
Orpha_661	Congenital_central_hypoventilation_syndrome	Orphapacket
Orpha_663	Mitochondrial_DNA-related_progressive_external_ophthalmoplegia	Orphapacket
Orpha_664	Ornithine_transcarbamylase_deficiency	Orphapacket
Orpha_66628	Obesity_due_to_congenital_leptin_deficiency	Orphapacket
Orpha_66629	Goldberg-Shprintzen_megacolon_syndrome	Orphapacket
Orpha_66631	CEDNIK_syndrome	Orphapacket
Orpha_66634	Dilated_cardiomyopathy_with_ataxia	Orphapacket
Orpha_66637	Diaphanospondylodysostosis	Orphapacket
Orpha_667	Autosomal_recessive_malignant_osteopetrosis	Orphapacket
Orpha_668	Osteosarcoma	Orphapacket
Orpha_67036	Autosomal_dominant_optic_atrophy_and_cataract	Orphapacket
Orpha_67041	Hyaluronidase_deficiency	Orphapacket
Orpha_67042	Late-onset_retinal_degeneration	Orphapacket
Orpha_67044	Thrombocytopenia_with_congenital_dyserythropoietic_anemia	Orphapacket
Orpha_67045	X-linked_intellectual_disability_with_isolated_growth_hormone_deficiency	Orphapacket
Orpha_67046	3-methylglutaconic_aciduria_type_1	Orphapacket
Orpha_67047	3-methylglutaconic_aciduria_type_3	Orphapacket
Orpha_672	Pallister-Hall_syndrome	Orphapacket
Orpha_676	Autosomal_dominant_hereditary_chronic_pancreatitis	Orphapacket
Orpha_678	Papillon-Lefèvre_syndrome	Orphapacket
Orpha_681	Hypokalemic_periodic_paralysis	Orphapacket
Orpha_682	Hyperkalemic_periodic_paralysis	Orphapacket
Orpha_684	Paramyotonia_congenita_of_Von_Eulenburg	Orphapacket
Orpha_685082	Pediatric_acute_respiratory_distress_syndrome	Orphapacket
Orpha_69063	Congenital_membranous_nephropathy_due_to_fetomaternal_anti-neutral_endopeptidase_alloimmunization	Orphapacket
Orpha_69076	Familial_renal_glucosuria	Orphapacket
Orpha_69085	Limb-mammary_syndrome	Orphapacket
Orpha_69087	Naegeli-Franceschetti-Jadassohn_syndrome	Orphapacket
Orpha_69126	PAPA_syndrome	Orphapacket
Orpha_693661	Activated_PI3K-delta_syndrome_1	Orphapacket
Orpha_693681	Activated_PI3K-delta_syndrome_2	Orphapacket
Orpha_69663	Low_phospholipid-associated_cholelithiasis	Orphapacket
Orpha_69665	Intrahepatic_cholestasis_of_pregnancy	Orphapacket
Orpha_697160	Infantile_epileptic_spasms_syndrome	Orphapacket
Orpha_69735	Hypotrichosis-lymphedema-telangiectasia-renal_defect_syndrome	Orphapacket
Orpha_7	3C_syndrome	Orphapacket
Orpha_701	Alopecia_universalis	Orphapacket
Orpha_703	Bullous_pemphigoid	Orphapacket
Orpha_70472	Congenital_lactic_acidosis,_Saguenay-Lac-Saint-Jean_type	Orphapacket
Orpha_705	Pendred_syndrome	Orphapacket
Orpha_70567	Cholangiocarcinoma	Orphapacket
Orpha_70592	Transient_predisposition_to_invasive_pyogenic_bacterial_infection	Orphapacket
Orpha_70594	Dopa-responsive_dystonia_due_to_sepiapterin_reductase_deficiency	Orphapacket
Orpha_70595	Sensory_ataxic_neuropathy-dysarthria-ophthalmoparesis_syndrome	Orphapacket
Orpha_708	Peters_anomaly	Orphapacket
Orpha_709	Peters_plus_syndrome	Orphapacket
Orpha_71	Chylomicron_retention_disease	Orphapacket
Orpha_712	Hemolytic_anemia_due_to_glucophosphate_isomerase_deficiency	Orphapacket
Orpha_71212	Hyperinsulinism_due_to_short_chain_3-hydroxylacyl-CoA_dehydrogenase_deficiency	Orphapacket
Orpha_71275	Rh_deficiency_syndrome	Orphapacket
Orpha_71277	Classic_glucose_transporter_type_1_deficiency_syndrome	Orphapacket
Orpha_71289	Radio-ulnar_synostosis-amegakaryocytic_thrombocytopenia_syndrome	Orphapacket
Orpha_713	Glycogen_storage_disease_due_to_phosphoglycerate_kinase_1_deficiency	Orphapacket
Orpha_71493	Familial_thrombocytosis	Orphapacket
Orpha_715	Glycogen_storage_disease_due_to_muscle_phosphorylase_kinase_deficiency	Orphapacket
Orpha_71517	Rapid-onset_dystonia-parkinsonism	Orphapacket
Orpha_71518	Benign_paroxysmal_torticollis_of_infancy	Orphapacket
Orpha_71526	Obesity_due_to_pro-opiomelanocortin_deficiency	Orphapacket
Orpha_71528	Obesity_due_to_prohormone_convertase_I_deficiency	Orphapacket
Orpha_71529	Obesity_due_to_melanocortin_4_receptor_deficiency	Orphapacket
Orpha_718	Isolated_Pierre_Robin_sequence	Orphapacket
Orpha_721	Gray_platelet_syndrome	Orphapacket
Orpha_722	Hypoplasminogenemia	Orphapacket
Orpha_725	Developmental_and_epileptic_encephalopathy_with_spike-wave_activation_in_sleep	Orphapacket
Orpha_726	Alpers-Huttenlocher_syndrome	Orphapacket
Orpha_729	Polycythemia_vera	Orphapacket
Orpha_730	Autosomal_dominant_polycystic_kidney_disease	Orphapacket
Orpha_731	Autosomal_recessive_polycystic_kidney_disease	Orphapacket
Orpha_73224	Kidney_tubulopathy-dilated_cardiomyopathy_syndrome	Orphapacket
Orpha_73229	HANAC_syndrome	Orphapacket
Orpha_73272	Growth_delay_due_to_insulin-like_growth_factor_type_1_deficiency	Orphapacket
Orpha_73273	Growth_delay_due_to_insulin-like_growth_factor_I_resistance	Orphapacket
Orpha_735	Porokeratosis_of_Mibelli	Orphapacket
Orpha_740	Hutchinson-Gilford_progeria_syndrome	Orphapacket
Orpha_742	Prolidase_deficiency	Orphapacket
Orpha_743	Severe_hereditary_thrombophilia_due_to_congenital_protein_S_deficiency	Orphapacket
Orpha_744	Proteus_syndrome	Orphapacket
Orpha_745	Severe_hereditary_thrombophilia_due_to_congenital_protein_C_deficiency	Orphapacket
Orpha_746	Mitochondrial_trifunctional_protein_deficiency	Orphapacket
Orpha_747	Autoimmune_pulmonary_alveolar_proteinosis	Orphapacket
Orpha_750	Pseudoachondroplasia	Orphapacket
Orpha_752	46,XY_difference_of_sex_development_due_to_17-beta-hydroxysteroid_dehydrogenase_3_deficiency	Orphapacket
Orpha_75233	Wolman_disease	Orphapacket
Orpha_75234	Cholesteryl_ester_storage_disease	Orphapacket
Orpha_75249	Familial_isolated_restrictive_cardiomyopathy	Orphapacket
Orpha_753	46,XY_difference_of_sex_development_due_to_5-alpha-reductase_2_deficiency	Orphapacket
Orpha_75373	Progressive_bifocal_chorioretinal_atrophy	Orphapacket
Orpha_75374	Bradyopsia	Orphapacket
Orpha_75376	Familial_drusen	Orphapacket
Orpha_75377	Central_areolar_choroidal_dystrophy	Orphapacket
Orpha_75382	Oguchi_disease	Orphapacket
Orpha_75392	Periodontal_Ehlers-Danlos_syndrome	Orphapacket
Orpha_75496	B4GALT7-related_spondylodysplastic_Ehlers-Danlos_syndrome	Orphapacket
Orpha_75497	X-linked_Ehlers-Danlos_syndrome	Orphapacket
Orpha_75563	X-linked_sideroblastic_anemia	Orphapacket
Orpha_75564	Acquired_idiopathic_sideroblastic_anemia	Orphapacket
Orpha_758	Pseudoxanthoma_elasticum	Orphapacket
Orpha_75840	Ullrich_congenital_muscular_dystrophy	Orphapacket
Orpha_75857	6q_terminal_deletion_syndrome	Orphapacket
Orpha_75858	MORM_syndrome	Orphapacket
Orpha_760	Purine_nucleoside_phosphorylase_deficiency	Orphapacket
Orpha_763	Pycnodysostosis	Orphapacket
Orpha_766	Hemolytic_anemia_due_to_red_cell_pyruvate_kinase_deficiency	Orphapacket
Orpha_769	Rabson-Mendenhall_syndrome	Orphapacket
Orpha_772	Infantile_Refsum_disease	Orphapacket
Orpha_77258	Trichorhinophalangeal_syndrome_type_1	Orphapacket
Orpha_77259	Gaucher_disease_type_1	Orphapacket
Orpha_77260	Gaucher_disease_type_2	Orphapacket
Orpha_77261	Gaucher_disease_type_3	Orphapacket
Orpha_77293	Chronic_visceral_acid_sphingomyelinase_deficiency	Orphapacket
Orpha_77297	Majeed_syndrome	Orphapacket
Orpha_77298	Anophthalmia/microphthalmia-esophageal_atresia_syndrome	Orphapacket
Orpha_773	Refsum_disease	Orphapacket
Orpha_77301	Monosomy_9q22.3_syndrome	Orphapacket
Orpha_774	Hereditary_hemorrhagic_telangiectasia	Orphapacket
Orpha_776	Lujan-Fryns_syndrome	Orphapacket
Orpha_778	Rett_syndrome	Orphapacket
Orpha_782	Axenfeld-Rieger_syndrome	Orphapacket
Orpha_785	Estrogen_resistance_syndrome	Orphapacket
Orpha_786	Generalized_glucocorticoid_resistance_syndrome	Orphapacket
Orpha_79	Congenital_alpha2-antiplasmin_deficiency	Orphapacket
Orpha_79076	Juvenile_polyposis_of_infancy	Orphapacket
Orpha_79083	PPARG-related_familial_partial_lipodystrophy	Orphapacket
Orpha_79085	AKT2-related_familial_partial_lipodystrophy	Orphapacket
Orpha_79087	Acquired_partial_lipodystrophy	Orphapacket
Orpha_79094	Grange_syndrome	Orphapacket
Orpha_79095	Congenital_bile_acid_synthesis_defect_type_4	Orphapacket
Orpha_79096	Pyridoxamine-5-phosphate_deficiency-developmental_and_epileptic_encephalopathy	Orphapacket
Orpha_791	Retinitis_pigmentosa	Orphapacket
Orpha_79100	Atrophoderma_vermiculata	Orphapacket
Orpha_79101	Hyperprolinemia_type_2	Orphapacket
Orpha_79102	Thyrotoxic_periodic_paralysis	Orphapacket
Orpha_79106	Eiken_syndrome	Orphapacket
Orpha_79107	Developmental_malformations-deafness-dystonia_syndrome	Orphapacket
Orpha_79113	Mandibulofacial_dysostosis-microcephaly_syndrome	Orphapacket
Orpha_79124	Hepatic_veno-occlusive_disease-immunodeficiency_syndrome	Orphapacket
Orpha_79134	DEND_syndrome	Orphapacket
Orpha_79137	Generalized_epilepsy-paroxysmal_dyskinesia_syndrome	Orphapacket
Orpha_79145	Dowling-Degos_disease	Orphapacket
Orpha_79151	Acrokeratosis_verruciformis_of_Hopf	Orphapacket
Orpha_79152	Disseminated_superficial_actinic_porokeratosis	Orphapacket
Orpha_79155	Hydroxykynureninuria	Orphapacket
Orpha_79159	Isobutyryl-CoA_dehydrogenase_deficiency	Orphapacket
Orpha_792	X-linked_retinoschisis	Orphapacket
Orpha_79230	HJV_or_HAMP-related_hemochromatosis	Orphapacket
Orpha_79233	Hypoxanthine_guanine_phosphoribosyltransferase_partial_deficiency	Orphapacket
