gene_symbol	disease_mim	disease_name	hpo_id	confidence_category	allelic_requirement	evidence_source
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0002167	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001162	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000501	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000639	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001773	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001328	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000483	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000486	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000135	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000545	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0009466	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000077	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000668	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001395	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000218	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001007	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001080	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000819	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001156	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000518	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000054	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000556	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000137	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001251	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001263	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0002370	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001513	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000365	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0002099	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0002141	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0002251	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0008734	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000678	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0007707	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000822	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001712	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000510	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0001159	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000148	definitive	biallelic_autosomal	DDG2P_phenotypes
TRIM32	615988	BARDET-BIEDL SYNDROME TYPE 11	HP:0000750	definitive	biallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0002171	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0001249	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0001144	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0003774	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000076	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000003	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000568	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0012019	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000541	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000787	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000608	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000093	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000480	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0001250	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000085	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0004712	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0007099	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000588	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0011509	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000969	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000089	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000533	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000518	definitive	monoallelic_autosomal	DDG2P_phenotypes
PAX2	120330	PAX2-related papillorenal syndrome	HP:0000407	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0009462	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0007900	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000579	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000337	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000316	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0007732	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000410	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000680	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0005707	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0009944	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0001245	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000974	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000378	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000668	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0007656	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000629	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000198	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0009741	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0002984	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0004209	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0003022	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0006297	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000670	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0100258	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000217	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0011065	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0009740	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0001233	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000494	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0001092	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0008743	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0007892	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000620	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0010055	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0000104	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0003974	definitive	monoallelic_autosomal	DDG2P_phenotypes
FGFR3	149730	FGFR3-related lacrimo-auriculo-dento-digital syndrome	HP:0100583	definitive	monoallelic_autosomal	DDG2P_phenotypes
ADAR	127400	DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1	HP:0003593	definitive	monoallelic_autosomal	DDG2P_phenotypes
ADAR	127400	DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
ADAR	127400	DYSCHROMATOSIS SYMMETRICA HEREDITARIA 1	HP:0007441	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0006297	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003196	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0009702	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0004209	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0001763	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0008368	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000175	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000107	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003305	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003311	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002644	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000316	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000283	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002091	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0007961	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000455	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002948	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000410	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002750	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003422	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003521	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000384	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0008456	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000470	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002650	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0003307	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0000518	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	HP:0002656	definitive	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000278	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0008872	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0002943	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001252	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001939	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0002240	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000269	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0002791	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000527	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000581	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000445	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0010557	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001250	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000007	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000218	strong	biallelic_autosomal	DDG2P_phenotypes
MOGS	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001188	strong	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0005792	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0003097	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0008905	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0001508	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0008873	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0000518	definitive	biallelic_autosomal	DDG2P_phenotypes
AGPS	600121	AGPS-related rhizomelic chondrodysplasia punctata	HP:0010655	definitive	biallelic_autosomal	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0002444	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000286	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001056	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000175	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001596	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000138	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000308	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000316	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0002132	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000238	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000113	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000252	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001423	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0002281	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0009466	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001780	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000430	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001395	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0011069	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000218	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001156	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0009085	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000324	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0002536	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0006297	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001249	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0004322	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001274	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000670	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001627	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0008070	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001317	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000180	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0010442	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0100702	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000365	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000093	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001737	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000161	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0001250	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0003577	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000822	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0002007	definitive	monoallelic_X_het	DDG2P_phenotypes
OFD1	311200	ORAL-FACIAL-DIGITAL SYNDROME TYPE 1	HP:0000431	definitive	monoallelic_X_het	DDG2P_phenotypes
