mondo_id	parent_mondo_id
MONDO:0012927	MONDO:0022756
MONDO:0012928	MONDO:0015149
MONDO:0012929	MONDO:0019952
MONDO:0012930	MONDO:0028226
MONDO:0012931	MONDO:0020573
MONDO:0012932	MONDO:0001384
MONDO:0012933	MONDO:0003582
MONDO:0012933	MONDO:0100526
MONDO:0012933	MONDO:0700269
MONDO:0012934	MONDO:0015356
MONDO:0012935	MONDO:0015356
MONDO:0012936	MONDO:0015356
MONDO:0012937	MONDO:0015253
MONDO:0012938	MONDO:0015253
MONDO:0012939	MONDO:0015253
MONDO:0012940	MONDO:0005265
MONDO:0012941	MONDO:0016542
MONDO:0012942	MONDO:0015356
MONDO:0012943	MONDO:0019200
MONDO:0012943	MONDO:0800393
MONDO:0012944	MONDO:0018050
MONDO:0012944	MONDO:0019713
MONDO:0012945	MONDO:0005144
MONDO:0012946	MONDO:0100172
MONDO:0012947	MONDO:0100172
MONDO:0012948	MONDO:0011119
MONDO:0012948	MONDO:0015159
MONDO:0012948	MONDO:0016888
MONDO:0012949	MONDO:0016483
MONDO:0012950	MONDO:0016483
MONDO:0012951	MONDO:0015356
MONDO:0012952	MONDO:0015356
MONDO:0012953	MONDO:0015356
MONDO:0012954	MONDO:0015356
MONDO:0012955	MONDO:0015356
MONDO:0012956	MONDO:0007462
MONDO:0012957	MONDO:0007462
MONDO:0012958	MONDO:0007462
MONDO:0012959	MONDO:0100171
MONDO:0012960	MONDO:0020071
MONDO:0012960	MONDO:0100172
MONDO:0012961	MONDO:0010255
MONDO:0012962	MONDO:0000065
MONDO:0012963	MONDO:0000065
MONDO:0012964	MONDO:0016913
MONDO:0012965	MONDO:0017615
MONDO:0012966	MONDO:0000065
MONDO:0012967	MONDO:0006506
MONDO:0012968	MONDO:0010168
MONDO:0012969	MONDO:0000065
MONDO:0012970	MONDO:0000065
MONDO:0012971	MONDO:0000065
MONDO:0012972	MONDO:0000032
MONDO:0012973	MONDO:0005265
MONDO:0012974	MONDO:0019587
MONDO:0012975	MONDO:0019587
MONDO:0012976	MONDO:0019587
MONDO:0012977	MONDO:0019588
MONDO:0012978	MONDO:0016575
MONDO:0012979	MONDO:0016575
MONDO:0012980	MONDO:0003847
MONDO:0012980	MONDO:0005172
MONDO:0012980	MONDO:0043009
MONDO:0012981	MONDO:0019350
MONDO:0012982	MONDO:0016227
MONDO:0012982	MONDO:0019216
MONDO:0012983	MONDO:0015993
MONDO:0012983	MONDO:1040056
MONDO:0012984	MONDO:0006025
MONDO:0012984	MONDO:0015905
MONDO:0012984	MONDO:0018117
MONDO:0012984	MONDO:0020127
MONDO:0012985	MONDO:0019350
MONDO:0012986	MONDO:0017091
MONDO:0012986	MONDO:0100545
MONDO:0012987	MONDO:0011096
MONDO:0012988	MONDO:0018800
MONDO:0012989	MONDO:0016660
MONDO:0012990	MONDO:0018998
MONDO:0012990	MONDO:0800099
MONDO:0012991	MONDO:0006025
MONDO:0012992	MONDO:0001684
MONDO:0012992	MONDO:0018230
MONDO:0012992	MONDO:0019403
MONDO:0012992	MONDO:0033885
MONDO:0012993	MONDO:0000736
MONDO:0012994	MONDO:0016812
MONDO:0012994	MONDO:0044807
MONDO:0012994	MONDO:0045014
MONDO:0012995	MONDO:0001384
MONDO:0012996	MONDO:0000456
MONDO:0012996	MONDO:0045018
MONDO:0012997	MONDO:0003847
MONDO:0012998	MONDO:0003847
MONDO:0012999	MONDO:0000456
MONDO:0012999	MONDO:0045018
MONDO:0013000	MONDO:0002520
MONDO:0013000	MONDO:0019142
MONDO:0013002	MONDO:0015993
MONDO:0013002	MONDO:0800398
MONDO:0013003	MONDO:0001165
MONDO:0013003	MONDO:0017139
MONDO:0013004	MONDO:0003847
MONDO:0013005	MONDO:0015962
MONDO:0013005	MONDO:0100309
MONDO:0013006	MONDO:0000050
MONDO:0013007	MONDO:0015695
MONDO:0013008	MONDO:0015695
MONDO:0013009	MONDO:0003847
MONDO:0013010	MONDO:0019588
MONDO:0013011	MONDO:0006664
MONDO:0013012	MONDO:0005265
MONDO:0013013	MONDO:0000107
MONDO:0013014	MONDO:0100510
MONDO:0013014	MONDO:1060149
MONDO:0013015	MONDO:0015263
MONDO:0013016	MONDO:0017570
MONDO:0013016	MONDO:0019026
MONDO:0013017	MONDO:0018631
MONDO:0013018	MONDO:0000136
MONDO:0013020	MONDO:0100049
MONDO:0013021	MONDO:0009813
MONDO:0013022	MONDO:0100170
MONDO:0013023	MONDO:0000358
MONDO:0013024	MONDO:0005149
MONDO:0013025	MONDO:0016905
MONDO:0013026	MONDO:0000763
MONDO:0013026	MONDO:0020212
MONDO:0013027	MONDO:0020213
MONDO:0013028	MONDO:0009637
MONDO:0013028	MONDO:0019236
MONDO:0013029	MONDO:0020380
MONDO:0013030	MONDO:0700335
MONDO:0013031	MONDO:0020341
MONDO:0013032	MONDO:0020573
MONDO:0013033	MONDO:0016215
MONDO:0013033	MONDO:0100500
MONDO:0013034	MONDO:0018865
MONDO:0013035	MONDO:0015375
MONDO:0013036	MONDO:0015159
MONDO:0013037	MONDO:0003847
MONDO:0013038	MONDO:0002254
MONDO:0013038	MONDO:0005073
MONDO:0013038	MONDO:0019296
MONDO:0013038	MONDO:0100118
MONDO:0013038	MONDO:1040002
MONDO:0013039	MONDO:0007477
MONDO:0013039	MONDO:0800063
MONDO:0013040	MONDO:0035290
MONDO:0013041	MONDO:0035290
MONDO:0013042	MONDO:0035290
MONDO:0013043	MONDO:0035290
MONDO:0013044	MONDO:0035290
MONDO:0013045	MONDO:0000070
MONDO:0013046	MONDO:0002412
MONDO:0013046	MONDO:0017688
MONDO:0013047	MONDO:0002412
MONDO:0013047	MONDO:0017688
MONDO:0013048	MONDO:0019064
MONDO:0013048	MONDO:0100176
MONDO:0013049	MONDO:0005500
MONDO:0013049	MONDO:0017749
MONDO:0013049	MONDO:0018276
MONDO:0013050	MONDO:0003847
MONDO:0013050	MONDO:0043009
MONDO:0013051	MONDO:0019573
MONDO:0013051	MONDO:0800064
MONDO:0013052	MONDO:0019200
MONDO:0013053	MONDO:0005267
MONDO:0013053	MONDO:0015161
MONDO:0013054	MONDO:0003847
MONDO:0013055	MONDO:0003847
MONDO:0013056	MONDO:0016801
MONDO:0013056	MONDO:0020070
MONDO:0013056	MONDO:0100455
MONDO:0013057	MONDO:0100171
MONDO:0013058	MONDO:0019046
MONDO:0013059	MONDO:0018866
MONDO:0013059	MONDO:0700260
MONDO:0013060	MONDO:0008199
MONDO:0013060	MONDO:0017998
MONDO:0013061	MONDO:0018943
MONDO:0013062	MONDO:0019171
MONDO:0013063	MONDO:0100234
MONDO:0013064	MONDO:0017923
MONDO:0013065	MONDO:0019852
MONDO:0013065	MONDO:1060211
MONDO:0013066	MONDO:0010765
MONDO:0013066	MONDO:0016674
MONDO:0013066	MONDO:1060211
MONDO:0013067	MONDO:0005129
MONDO:0013068	MONDO:0037940
MONDO:0013068	MONDO:0043765
MONDO:0013068	MONDO:0100545
MONDO:0013069	MONDO:0016387
MONDO:0013069	MONDO:0043878
MONDO:0013070	MONDO:0004983
MONDO:0013071	MONDO:0020336
MONDO:0013072	MONDO:0020336
MONDO:0013073	MONDO:0017672
MONDO:0013074	MONDO:0006574
MONDO:0013074	MONDO:0019296
MONDO:0013074	MONDO:0021440
MONDO:0013074	MONDO:0023603
MONDO:0013074	MONDO:0100118
MONDO:0013075	MONDO:0020573
MONDO:0013076	MONDO:0020573
MONDO:0013077	MONDO:0003847
MONDO:0013078	MONDO:0010255
MONDO:0013079	MONDO:0005388
MONDO:0013080	MONDO:0005388
MONDO:0013081	MONDO:0016537
MONDO:0013081	MONDO:0021094
MONDO:0013082	MONDO:0002254
MONDO:0013082	MONDO:0021189
MONDO:0013083	MONDO:0015356
MONDO:0013084	MONDO:0015356
MONDO:0013085	MONDO:0015356
MONDO:0013086	MONDO:0015356
MONDO:0013087	MONDO:0018956
MONDO:0013088	MONDO:0980759
MONDO:0013089	MONDO:0100182
MONDO:0013090	MONDO:0015159
MONDO:0013090	MONDO:0016917
MONDO:0013091	MONDO:0020693
MONDO:0013091	MONDO:0700291
MONDO:0013092	MONDO:0100242
MONDO:0013093	MONDO:0100242
MONDO:0013093	MONDO:0700269
MONDO:0013094	MONDO:0100242
MONDO:0013095	MONDO:0100242
MONDO:0013096	MONDO:0100242
MONDO:0013097	MONDO:0100242
MONDO:0013098	MONDO:0005365
MONDO:0013099	MONDO:0002320
MONDO:0013099	MONDO:0005152
MONDO:0013099	MONDO:0015770
MONDO:0013099	MONDO:0100545
MONDO:0013100	MONDO:0018054
MONDO:0013101	MONDO:0100047
MONDO:0013102	MONDO:0100047
MONDO:0013103	MONDO:0020573
MONDO:0013104	MONDO:0100047
MONDO:0013105	MONDO:0100047
MONDO:0013106	MONDO:0100047
MONDO:0013107	MONDO:0100178
MONDO:0013108	MONDO:0015356
MONDO:0013108	MONDO:0020683
MONDO:0013109	MONDO:0015356
MONDO:0013109	MONDO:0020683
MONDO:0013110	MONDO:0005528
MONDO:0013110	MONDO:0017313
MONDO:0013110	MONDO:0024237
MONDO:0013111	MONDO:0000023
MONDO:0013111	MONDO:0016387
MONDO:0013111	MONDO:0019542
MONDO:0013112	MONDO:0018956
MONDO:0013113	MONDO:0015177
MONDO:0013114	MONDO:0019587
MONDO:0013115	MONDO:0100237
MONDO:0013116	MONDO:0009637
MONDO:0013116	MONDO:0016387
MONDO:0013117	MONDO:0008003
MONDO:0013118	MONDO:0015161
MONDO:0013118	MONDO:0015327
MONDO:0013118	MONDO:0021190
MONDO:0013119	MONDO:0019588
MONDO:0013120	MONDO:0010765
MONDO:0013121	MONDO:0000365
MONDO:0013122	MONDO:0000365
MONDO:0013122	MONDO:0100236
MONDO:0013123	MONDO:0006664
MONDO:0013124	MONDO:0020573
MONDO:0013125	MONDO:0003847
MONDO:0013125	MONDO:0019716
MONDO:0013127	MONDO:0018770
MONDO:0013128	MONDO:0000608
MONDO:0013128	MONDO:0015962
MONDO:0013129	MONDO:0000455
MONDO:0013129	MONDO:1040028
MONDO:0013130	MONDO:0000062
MONDO:0013130	MONDO:0016764
MONDO:0013131	MONDO:0004691
MONDO:0013132	MONDO:0015087
MONDO:0013133	MONDO:0024462
MONDO:0013134	MONDO:0005338
MONDO:0013134	MONDO:0018174
MONDO:0013135	MONDO:0015541
MONDO:0013136	MONDO:0003847
MONDO:0013136	MONDO:0004907
MONDO:0013137	MONDO:0008982
MONDO:0013137	MONDO:0043218
MONDO:0013137	MONDO:1040055
MONDO:0013138	MONDO:0004900
MONDO:0013139	MONDO:0008742
MONDO:0013140	MONDO:0015279
MONDO:0013142	MONDO:0019941
MONDO:0013143	MONDO:0018374
MONDO:0013143	MONDO:0018383
MONDO:0013143	MONDO:0100240
MONDO:0013144	MONDO:0018374
MONDO:0013144	MONDO:0018383
MONDO:0013144	MONDO:0100240
MONDO:0013145	MONDO:0015263
MONDO:0013146	MONDO:0015263
MONDO:0013147	MONDO:0700335
MONDO:0013148	MONDO:0015263
MONDO:0013149	MONDO:0003847
MONDO:0013150	MONDO:0002254
MONDO:0013150	MONDO:0020065
MONDO:0013150	MONDO:0021095
MONDO:0013151	MONDO:0008982
MONDO:0013152	MONDO:0020573
MONDO:0013153	MONDO:0016542
MONDO:0013154	MONDO:0000171
MONDO:0013154	MONDO:0018939
MONDO:0013154	MONDO:0700071
MONDO:0013155	MONDO:0000172
MONDO:0013155	MONDO:0700068
MONDO:0013156	MONDO:0000172
MONDO:0013156	MONDO:0700067
MONDO:0013157	MONDO:0000171
MONDO:0013157	MONDO:0016156
MONDO:0013157	MONDO:0018939
MONDO:0013157	MONDO:0700066
MONDO:0013158	MONDO:0000171
MONDO:0013158	MONDO:0018939
MONDO:0013159	MONDO:0000172
MONDO:0013159	MONDO:0700070
MONDO:0013160	MONDO:0000172
MONDO:0013160	MONDO:0700071
MONDO:0013161	MONDO:0000173
MONDO:0013161	MONDO:0015152
MONDO:0013161	MONDO:0700068
MONDO:0013162	MONDO:0000173
MONDO:0013162	MONDO:0015152
MONDO:0013162	MONDO:0016185
MONDO:0013162	MONDO:0700071
MONDO:0013163	MONDO:0019005
MONDO:0013164	MONDO:0019238
MONDO:0013165	MONDO:0015150
MONDO:0013166	MONDO:0000698
MONDO:0013166	MONDO:0017684
MONDO:0013167	MONDO:0005180
MONDO:0013168	MONDO:0700335
MONDO:0013169	MONDO:0015159
MONDO:0013169	MONDO:0016942
MONDO:0013170	MONDO:0006025
MONDO:0013170	MONDO:0100237
MONDO:0013171	MONDO:0019236
MONDO:0013172	MONDO:0000904
MONDO:0013173	MONDO:0019502
MONDO:0013174	MONDO:0016575
MONDO:0013175	MONDO:0019200
MONDO:0013176	MONDO:0018096
MONDO:0013177	MONDO:0019950
MONDO:0013178	MONDO:0019950
MONDO:0013179	MONDO:0015150
MONDO:0013180	MONDO:0010940
MONDO:0013181	MONDO:0015048
MONDO:0013182	MONDO:0015159
MONDO:0013182	MONDO:0016950
MONDO:0013183	MONDO:0016293
MONDO:0013183	MONDO:0800402
MONDO:0013184	MONDO:0045032
MONDO:0013185	MONDO:0020573
MONDO:0013186	MONDO:0018997
MONDO:0013187	MONDO:0018029
MONDO:0013187	MONDO:0021181
MONDO:0013188	MONDO:0009133
MONDO:0013189	MONDO:0001162
MONDO:0013189	MONDO:0003847
MONDO:0013190	MONDO:0018029
MONDO:0013190	MONDO:0021181
MONDO:0013191	MONDO:0005363
MONDO:0013192	MONDO:0024512
MONDO:0013193	MONDO:0020573
MONDO:0013194	MONDO:0003847
MONDO:0013195	MONDO:0024573
MONDO:0013196	MONDO:0005835
MONDO:0013197	MONDO:0024573
MONDO:0013198	MONDO:0700335
MONDO:0013199	MONDO:0001734
MONDO:0013200	MONDO:0024573
MONDO:0013201	MONDO:0019518
MONDO:0013202	MONDO:0019518
MONDO:0013203	MONDO:0005321
MONDO:0013204	MONDO:0005321
MONDO:0013205	MONDO:0005321
MONDO:0013206	MONDO:0005321
MONDO:0013207	MONDO:0005321
MONDO:0013208	MONDO:0000214
MONDO:0013208	MONDO:0017766
MONDO:0013208	MONDO:0021095
MONDO:0013208	MONDO:0100545
MONDO:0013209	MONDO:0004790
MONDO:0013210	MONDO:0019588
MONDO:0013211	MONDO:0700335
MONDO:0013212	MONDO:0018993
MONDO:0013213	MONDO:0020573
MONDO:0013214	MONDO:0003847
MONDO:0013215	MONDO:0019588
MONDO:0013216	MONDO:0015253
MONDO:0013217	MONDO:0015253
MONDO:0013218	MONDO:0700231
MONDO:0013219	MONDO:0017324
MONDO:0013219	MONDO:0800096
MONDO:0013220	MONDO:0019257
MONDO:0013221	MONDO:0009685
MONDO:0013222	MONDO:0009685
MONDO:0013223	MONDO:0016763
MONDO:0013223	MONDO:0800080
MONDO:0013224	MONDO:0016473
MONDO:0013224	MONDO:0020560
MONDO:0013224	MONDO:0100545
MONDO:0013225	MONDO:0006536
MONDO:0013226	MONDO:0003778
MONDO:0013226	MONDO:0015160
MONDO:0013226	MONDO:0700289
MONDO:0013227	MONDO:0002242
MONDO:0013227	MONDO:0002243
MONDO:0013227	MONDO:0009332
MONDO:0013227	MONDO:0021181
MONDO:0013228	MONDO:0016761
MONDO:0013229	MONDO:0023224
MONDO:0013230	MONDO:0013229
MONDO:0013231	MONDO:0018998
MONDO:0013232	MONDO:0016761
MONDO:0013233	MONDO:0100510
MONDO:0013234	MONDO:0008223
MONDO:0013234	MONDO:0800468
MONDO:0013235	MONDO:0700269
MONDO:0013236	MONDO:0700272
MONDO:0013237	MONDO:0020573
MONDO:0013238	MONDO:0016915
MONDO:0013239	MONDO:0015149
MONDO:0013240	MONDO:0018911
MONDO:0013241	MONDO:0019793
MONDO:0013242	MONDO:0018911
MONDO:0013243	MONDO:0015352
MONDO:0013244	MONDO:0019677
MONDO:0013245	MONDO:0003847
MONDO:0013245	MONDO:0015159
MONDO:0013246	MONDO:0020573
MONDO:0013247	MONDO:0007600
MONDO:0013248	MONDO:0019391
MONDO:0013249	MONDO:0019588
MONDO:0013250	MONDO:0019588
MONDO:0013251	MONDO:0003847
MONDO:0013252	MONDO:0003847
MONDO:0013252	MONDO:0015161
MONDO:0013253	MONDO:0100526
MONDO:0013254	MONDO:0001149
MONDO:0013254	MONDO:0100062
MONDO:0013255	MONDO:0017123
MONDO:0013256	MONDO:0003847
MONDO:0013256	MONDO:0015159
MONDO:0013256	MONDO:0016913
MONDO:0013257	MONDO:0020573
MONDO:0013258	MONDO:0020836
MONDO:0013259	MONDO:0019152
MONDO:0013260	MONDO:0003847
MONDO:0013260	MONDO:0005361
MONDO:0013261	MONDO:0018901
MONDO:0013261	MONDO:0700335
MONDO:0013262	MONDO:0018901
MONDO:0013262	MONDO:0700335
MONDO:0013263	MONDO:0019200
MONDO:0013263	MONDO:0800404
MONDO:0013264	MONDO:0005144
MONDO:0013265	MONDO:0020836
MONDO:0013266	MONDO:0015802
MONDO:0013267	MONDO:0016894
MONDO:0013268	MONDO:0002051
MONDO:0013268	MONDO:0016643
MONDO:0013269	MONDO:0019588
MONDO:0013271	MONDO:0016643
MONDO:0013272	MONDO:0016912
MONDO:0013273	MONDO:0016949
MONDO:0013274	MONDO:0019200
MONDO:0013274	MONDO:0022410
MONDO:0013274	MONDO:1040049
MONDO:0013275	MONDO:0006506
MONDO:0013275	MONDO:0017688
MONDO:0013275	MONDO:0020585
MONDO:0013276	MONDO:0003847
MONDO:0013276	MONDO:0007179
MONDO:0013277	MONDO:0018097
MONDO:0013277	MONDO:0100062
MONDO:0013278	MONDO:0019313
MONDO:0013279	MONDO:0019171
MONDO:0013280	MONDO:0020561
MONDO:0013281	MONDO:0005501
MONDO:0013281	MONDO:0017750
MONDO:0013282	MONDO:0002254
MONDO:0013282	MONDO:0002273
MONDO:0013282	MONDO:0005087
MONDO:0013283	MONDO:0015517
MONDO:0013284	MONDO:0015517
MONDO:0013285	MONDO:0015517
MONDO:0013286	MONDO:0015517
MONDO:0013287	MONDO:0011096
MONDO:0013288	MONDO:0011096
MONDO:0013289	MONDO:0011096
MONDO:0013290	MONDO:0011096
MONDO:0013291	MONDO:0100314
MONDO:0013292	MONDO:0016903
MONDO:0013293	MONDO:0000062
MONDO:0013293	MONDO:0016764
MONDO:0013294	MONDO:0100178
MONDO:0013295	MONDO:0100178
MONDO:0013296	MONDO:0015688
MONDO:0013297	MONDO:0015151
MONDO:0013298	MONDO:0015159
MONDO:0013298	MONDO:0016967
MONDO:0013299	MONDO:0016905
MONDO:0013300	MONDO:0015411
MONDO:0013301	MONDO:0019852
MONDO:0013301	MONDO:0024575
MONDO:0013302	MONDO:0019005
MONDO:0013302	MONDO:0019394
MONDO:0013303	MONDO:0020573
MONDO:0013304	MONDO:0019565
MONDO:0013305	MONDO:0019587
MONDO:0013306	MONDO:0000732
MONDO:0013307	MONDO:0000863
MONDO:0013308	MONDO:0021060
MONDO:0013309	MONDO:0016884
MONDO:0013310	MONDO:0005039
MONDO:0013310	MONDO:0018479
MONDO:0013311	MONDO:0019287
MONDO:0013312	MONDO:0019200
MONDO:0013312	MONDO:0022410
MONDO:0013312	MONDO:1040065
MONDO:0013313	MONDO:0013311
MONDO:0013314	MONDO:0019200
MONDO:0013314	MONDO:0700241
MONDO:0013315	MONDO:0019200
MONDO:0013315	MONDO:1040034
MONDO:0013316	MONDO:0003004
MONDO:0013316	MONDO:0020242
MONDO:0013317	MONDO:0007263
MONDO:0013318	MONDO:0003847
MONDO:0013319	MONDO:0003847
MONDO:0013319	MONDO:0016955
MONDO:0013320	MONDO:0016894
MONDO:0013321	MONDO:0003847
MONDO:0013322	MONDO:0000160
MONDO:0013323	MONDO:0009032
MONDO:0013324	MONDO:0002013
MONDO:0013324	MONDO:0003847
MONDO:0013325	MONDO:0002254
MONDO:0013325	MONDO:0005501
MONDO:0013325	MONDO:0017750
MONDO:0013326	MONDO:0017842
MONDO:0013326	MONDO:0700379
MONDO:0013327	MONDO:0002474
MONDO:0013328	MONDO:0019200
MONDO:0013329	MONDO:0016046
MONDO:0013329	MONDO:0016967
MONDO:0013330	MONDO:0003847
MONDO:0013331	MONDO:0018175
MONDO:0013331	MONDO:0021181
MONDO:0013332	MONDO:0003847
MONDO:0013333	MONDO:0003847
MONDO:0013333	MONDO:0005497
MONDO:0013334	MONDO:0003847
MONDO:0013334	MONDO:0019054
MONDO:0013335	MONDO:0003847
MONDO:0013336	MONDO:0015159
MONDO:0013336	MONDO:0016897
MONDO:0013337	MONDO:0018213
MONDO:0013338	MONDO:0017058
MONDO:0013339	MONDO:0700335
MONDO:0013340	MONDO:0020573
MONDO:0013341	MONDO:0002012
MONDO:0013341	MONDO:0019220
MONDO:0013342	MONDO:0002561
MONDO:0013342	MONDO:0019064
MONDO:0013343	MONDO:0015699
MONDO:0013344	MONDO:0100246
MONDO:0013345	MONDO:0010924
MONDO:0013348	MONDO:0015993
MONDO:0013348	MONDO:0019200
MONDO:0013348	MONDO:0700375
MONDO:0013349	MONDO:0005500
MONDO:0013349	MONDO:0017740
MONDO:0013350	MONDO:0017575
MONDO:0013350	MONDO:0018158
MONDO:0013351	MONDO:0002602
MONDO:0013351	MONDO:0100545
MONDO:0013352	MONDO:0100601
MONDO:0013353	MONDO:0003847
MONDO:0013354	MONDO:0016387
MONDO:0013354	MONDO:0017847
MONDO:0013355	MONDO:0000577
MONDO:0013355	MONDO:0019403
MONDO:0013356	MONDO:0017329
MONDO:0013357	MONDO:0016915
MONDO:0013357	MONDO:0018975
MONDO:0013358	MONDO:0019342
MONDO:0013358	MONDO:0700054
MONDO:0013359	MONDO:0016525
MONDO:0013360	MONDO:0015262
MONDO:0013361	MONDO:0006025
MONDO:0013361	MONDO:0015722
MONDO:0013361	MONDO:0024307
MONDO:0013362	MONDO:0003847
MONDO:0013362	MONDO:0015159
MONDO:0013363	MONDO:0007977
MONDO:0013363	MONDO:0016953
MONDO:0013364	MONDO:0019188
MONDO:0013364	MONDO:0100601
MONDO:0013365	MONDO:0019588
MONDO:0013366	MONDO:0010180
MONDO:0013367	MONDO:0019171
MONDO:0013368	MONDO:0002263
MONDO:0013368	MONDO:0003847
MONDO:0013368	MONDO:0018234
MONDO:0013368	MONDO:0019054
MONDO:0013369	MONDO:0024573
MONDO:0013370	MONDO:0019171
MONDO:0013371	MONDO:0700335
MONDO:0013372	MONDO:0019171
MONDO:0013373	MONDO:0700335
MONDO:0013374	MONDO:0003847
MONDO:0013375	MONDO:0001029
MONDO:0013376	MONDO:0000170
MONDO:0013377	MONDO:0000062
MONDO:0013377	MONDO:0016764
MONDO:0013378	MONDO:0016044
MONDO:0013379	MONDO:0018997
MONDO:0013380	MONDO:0007893
MONDO:0013381	MONDO:0018213
MONDO:0013382	MONDO:0000152
MONDO:0013382	MONDO:0020127
MONDO:0013383	MONDO:0100179
MONDO:0013384	MONDO:0100179
MONDO:0013385	MONDO:0002457
MONDO:0013386	MONDO:0019588
MONDO:0013387	MONDO:0100062
MONDO:0013388	MONDO:0100062
MONDO:0013389	MONDO:0017385
MONDO:0013389	MONDO:0018097
MONDO:0013389	MONDO:0100455
MONDO:0013390	MONDO:0015152
MONDO:0013390	MONDO:0016198
MONDO:0013390	MONDO:1060109
MONDO:0013391	MONDO:0019046
MONDO:0013391	MONDO:0019233
MONDO:0013392	MONDO:0015244
MONDO:0013393	MONDO:0016906
MONDO:0013394	MONDO:0003847
MONDO:0013394	MONDO:0021147
MONDO:0013395	MONDO:0019200
MONDO:0013395	MONDO:0700380
MONDO:0013396	MONDO:0003847
MONDO:0013396	MONDO:0015160
MONDO:0013396	MONDO:0016883
MONDO:0013397	MONDO:0024516
MONDO:0013398	MONDO:0024516
MONDO:0013400	MONDO:0003847
MONDO:0013400	MONDO:0005495
MONDO:0013400	MONDO:0020040
MONDO:0013401	MONDO:0019064
MONDO:0013401	MONDO:0100176
MONDO:0013402	MONDO:0019200
MONDO:0013403	MONDO:0018677
MONDO:0013404	MONDO:0000351
MONDO:0013405	MONDO:0019200
MONDO:0013405	MONDO:0800405
MONDO:0013406	MONDO:0005150
MONDO:0013407	MONDO:0019200
MONDO:0013408	MONDO:0021094
MONDO:0013409	MONDO:0100174
MONDO:0013410	MONDO:0010765
MONDO:0013410	MONDO:0016674
MONDO:0013411	MONDO:0020379
MONDO:0013411	MONDO:1060212
MONDO:0013412	MONDO:0024573
MONDO:0013412	MONDO:0100494
MONDO:0013413	MONDO:0019200
MONDO:0013413	MONDO:0800403
MONDO:0013414	MONDO:0019200
MONDO:0013415	MONDO:0022754
MONDO:0013416	MONDO:0005150
MONDO:0013417	MONDO:0000015
MONDO:0013418	MONDO:0019625
MONDO:0013419	MONDO:0000015
MONDO:0013419	MONDO:0015699
MONDO:0013420	MONDO:0005150
MONDO:0013421	MONDO:0000015
MONDO:0013421	MONDO:0015700
MONDO:0013422	MONDO:0000015
MONDO:0013422	MONDO:0015700
MONDO:0013423	MONDO:0044209
MONDO:0013424	MONDO:0016885
MONDO:0013424	MONDO:0017393
MONDO:0013425	MONDO:0019200
MONDO:0013425	MONDO:0100368
MONDO:0013426	MONDO:0018954
MONDO:0013427	MONDO:0006025
MONDO:0013427	MONDO:0021094
MONDO:0013428	MONDO:0016817
MONDO:0013429	MONDO:0019200
MONDO:0013430	MONDO:0016817
MONDO:0013431	MONDO:0016817
MONDO:0013432	MONDO:0016817
MONDO:0013433	MONDO:0018646
MONDO:0013434	MONDO:0016575
MONDO:0013435	MONDO:0016575
MONDO:0013436	MONDO:0019200
MONDO:0013437	MONDO:0019200
MONDO:0013437	MONDO:0700224
MONDO:0013438	MONDO:0016759
MONDO:0013439	MONDO:0018841
MONDO:0013439	MONDO:1060107
MONDO:0013440	MONDO:0000173
MONDO:0013440	MONDO:0015152
MONDO:0013440	MONDO:0015286
MONDO:0013441	MONDO:0018770
MONDO:0013442	MONDO:0019005
MONDO:0013443	MONDO:0019342
MONDO:0013443	MONDO:0800063
MONDO:0013444	MONDO:0019005
MONDO:0013445	MONDO:0000015
MONDO:0013445	MONDO:0015700
MONDO:0013446	MONDO:0018998
MONDO:0013447	MONDO:0019200
MONDO:0013448	MONDO:0018214
MONDO:0013449	MONDO:0018998
MONDO:0013449	MONDO:1040064
MONDO:0013450	MONDO:0002320
MONDO:0013450	MONDO:0016293
MONDO:0013452	MONDO:0003847
MONDO:0013452	MONDO:0005385
MONDO:0013452	MONDO:0021189
MONDO:0013453	MONDO:0018998
MONDO:0013454	MONDO:0018998
MONDO:0013454	MONDO:1040051
MONDO:0013455	MONDO:0024573
MONDO:0013456	MONDO:0001700
MONDO:0013456	MONDO:0016624
MONDO:0013456	MONDO:0017313
MONDO:0013457	MONDO:0018998
MONDO:0013458	MONDO:0005149
MONDO:0013458	MONDO:0015962
MONDO:0013458	MONDO:0016387
MONDO:0013459	MONDO:0800064
MONDO:0013460	MONDO:0800064
MONDO:0013461	MONDO:0003847
MONDO:0013462	MONDO:0003847
MONDO:0013463	MONDO:0000119
MONDO:0013463	MONDO:0019443
MONDO:0013464	MONDO:0016227
MONDO:0013465	MONDO:0018852
MONDO:0013465	MONDO:0800392
MONDO:0013466	MONDO:0000358
MONDO:0013467	MONDO:0044209
MONDO:0013468	MONDO:0019200
MONDO:0013468	MONDO:1010097
MONDO:0013468	MONDO:1040054
MONDO:0013469	MONDO:0019200
MONDO:0013469	MONDO:0800394
MONDO:0013470	MONDO:0018214
MONDO:0013471	MONDO:0019588
MONDO:0013472	MONDO:0018943
MONDO:0013473	MONDO:0003847
MONDO:0013474	MONDO:0024573
MONDO:0013475	MONDO:0024573
MONDO:0013476	MONDO:0024573
MONDO:0013477	MONDO:0024573
MONDO:0013478	MONDO:0020088
MONDO:0013479	MONDO:0700335
MONDO:0013480	MONDO:0018101
MONDO:0013481	MONDO:0002254
