pathway_id	pathway_name	pathway_url	pathway_source
WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM	WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM	WIKIPATHWAYS
WP_CODEINE_AND_MORPHINE_METABOLISM	WP_CODEINE_AND_MORPHINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CODEINE_AND_MORPHINE_METABOLISM	WIKIPATHWAYS
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	WIKIPATHWAYS
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	WIKIPATHWAYS
WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY	WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY	WIKIPATHWAYS
WP_COMPLEMENT_ACTIVATION	WP_COMPLEMENT_ACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPLEMENT_ACTIVATION	WIKIPATHWAYS
WP_COMPLEMENT_AND_COAGULATION_CASCADES	WP_COMPLEMENT_AND_COAGULATION_CASCADES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPLEMENT_AND_COAGULATION_CASCADES	WIKIPATHWAYS
WP_COMPLEMENT_SYSTEM	WP_COMPLEMENT_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPLEMENT_SYSTEM	WIKIPATHWAYS
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	WIKIPATHWAYS
WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY	WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY	WIKIPATHWAYS
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	WIKIPATHWAYS
WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	WIKIPATHWAYS
WP_CONVERSION_OF_ANGIOTENSINOGEN_TO_ANGIOTENSIN_II	WP_CONVERSION_OF_ANGIOTENSINOGEN_TO_ANGIOTENSIN_II	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CONVERSION_OF_ANGIOTENSINOGEN_TO_ANGIOTENSIN_II	WIKIPATHWAYS
WP_COPPER_HOMEOSTASIS	WP_COPPER_HOMEOSTASIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COPPER_HOMEOSTASIS	WIKIPATHWAYS
WP_CORI_CYCLE	WP_CORI_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CORI_CYCLE	WIKIPATHWAYS
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING	WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING	WIKIPATHWAYS
WP_COVID19_ADVERSE_OUTCOME_PATHWAY	WP_COVID19_ADVERSE_OUTCOME_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COVID19_ADVERSE_OUTCOME_PATHWAY	WIKIPATHWAYS
WP_COVID19_AND_ENDOTHELIAL_CELL_SENESCENCE	WP_COVID19_AND_ENDOTHELIAL_CELL_SENESCENCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COVID19_AND_ENDOTHELIAL_CELL_SENESCENCE	WIKIPATHWAYS
WP_COVID19_STRUCTURAL_COVERAGE_MAP	WP_COVID19_STRUCTURAL_COVERAGE_MAP	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COVID19_STRUCTURAL_COVERAGE_MAP	WIKIPATHWAYS
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION	WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION	WIKIPATHWAYS
WP_CREATINE_PATHWAY	WP_CREATINE_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CREATINE_PATHWAY	WIKIPATHWAYS
WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER	WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER	WIKIPATHWAYS
WP_CYSTEINE_AND_METHIONINE_CATABOLISM	WP_CYSTEINE_AND_METHIONINE_CATABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYSTEINE_AND_METHIONINE_CATABOLISM	WIKIPATHWAYS
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	WIKIPATHWAYS
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	WIKIPATHWAYS
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WIKIPATHWAYS
WP_CYTOSINE_METHYLATION	WP_CYTOSINE_METHYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYTOSINE_METHYLATION	WIKIPATHWAYS
WP_CYTOSOLIC_DNASENSING_PATHWAY	WP_CYTOSOLIC_DNASENSING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CYTOSOLIC_DNASENSING_PATHWAY	WIKIPATHWAYS
WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR	WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR	WIKIPATHWAYS
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES	WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES	WIKIPATHWAYS
WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES	WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES	WIKIPATHWAYS
WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	WIKIPATHWAYS
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	WIKIPATHWAYS
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	WIKIPATHWAYS
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	WIKIPATHWAYS
WP_DEVELOPMENT_OF_URETERIC_DERIVED_COLLECTING_SYSTEM	WP_DEVELOPMENT_OF_URETERIC_DERIVED_COLLECTING_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEVELOPMENT_OF_URETERIC_DERIVED_COLLECTING_SYSTEM	WIKIPATHWAYS
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	WIKIPATHWAYS
WP_DISORDERS_IN_KETOLYSIS	WP_DISORDERS_IN_KETOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_IN_KETOLYSIS	WIKIPATHWAYS
WP_DISORDERS_IN_KETONE_BODY_SYNTHESIS	WP_DISORDERS_IN_KETONE_BODY_SYNTHESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_IN_KETONE_BODY_SYNTHESIS	WIKIPATHWAYS
WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	WIKIPATHWAYS
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	WIKIPATHWAYS
WP_DISORDERS_OF_FRUCTOSE_METABOLISM	WP_DISORDERS_OF_FRUCTOSE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_FRUCTOSE_METABOLISM	WIKIPATHWAYS
WP_DISORDERS_OF_GALACTOSE_METABOLISM	WP_DISORDERS_OF_GALACTOSE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_GALACTOSE_METABOLISM	WIKIPATHWAYS
WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL	WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL	WIKIPATHWAYS
WP_DISORDERS_OF_NAD_METABOLISM	WP_DISORDERS_OF_NAD_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_NAD_METABOLISM	WIKIPATHWAYS
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV	WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV	WIKIPATHWAYS
WP_DNAJB1PRKACA_FUSION_IN_FIBROLAMELLAR_LIVER_CANCER	WP_DNAJB1PRKACA_FUSION_IN_FIBROLAMELLAR_LIVER_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNAJB1PRKACA_FUSION_IN_FIBROLAMELLAR_LIVER_CANCER	WIKIPATHWAYS
WP_DNA_DAMAGE_RESPONSE	WP_DNA_DAMAGE_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_DAMAGE_RESPONSE	WIKIPATHWAYS
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	WIKIPATHWAYS
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	WIKIPATHWAYS
WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	WIKIPATHWAYS
WP_DNA_MISMATCH_REPAIR	WP_DNA_MISMATCH_REPAIR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_MISMATCH_REPAIR	WIKIPATHWAYS
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	WIKIPATHWAYS
WP_DNA_REPLICATION	WP_DNA_REPLICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DNA_REPLICATION	WIKIPATHWAYS
WP_DOPAMINERGIC_NEUROGENESIS	WP_DOPAMINERGIC_NEUROGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DOPAMINERGIC_NEUROGENESIS	WIKIPATHWAYS
WP_DOPAMINE_METABOLISM	WP_DOPAMINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DOPAMINE_METABOLISM	WIKIPATHWAYS
WP_DRAVET_SYNDROME	WP_DRAVET_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DRAVET_SYNDROME	WIKIPATHWAYS
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	WIKIPATHWAYS
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	WIKIPATHWAYS
WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT	WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT	WIKIPATHWAYS
WP_EBOLA_VIRUS_INFECTION_IN_HOST	WP_EBOLA_VIRUS_INFECTION_IN_HOST	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EBOLA_VIRUS_INFECTION_IN_HOST	WIKIPATHWAYS
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING	WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING	WIKIPATHWAYS
WP_ECTODERM_DIFFERENTIATION	WP_ECTODERM_DIFFERENTIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ECTODERM_DIFFERENTIATION	WIKIPATHWAYS
WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	WIKIPATHWAYS
WP_EFFECTS_OF_MFN2_MUTATION	WP_EFFECTS_OF_MFN2_MUTATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECTS_OF_MFN2_MUTATION	WIKIPATHWAYS
WP_EFFECTS_OF_NITRIC_OXIDE	WP_EFFECTS_OF_NITRIC_OXIDE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECTS_OF_NITRIC_OXIDE	WIKIPATHWAYS
WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY	WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY	WIKIPATHWAYS
WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	WIKIPATHWAYS
WP_EFFECT_OF_OMEGA3_PUFA_ON_HUNTINGTONS_DISEASE_PATHWAYS	WP_EFFECT_OF_OMEGA3_PUFA_ON_HUNTINGTONS_DISEASE_PATHWAYS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECT_OF_OMEGA3_PUFA_ON_HUNTINGTONS_DISEASE_PATHWAYS	WIKIPATHWAYS
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA	WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA	WIKIPATHWAYS
WP_EGFEGFR_SIGNALING	WP_EGFEGFR_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EGFEGFR_SIGNALING	WIKIPATHWAYS
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	WIKIPATHWAYS
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	WIKIPATHWAYS
WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY	WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY	WIKIPATHWAYS
WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX	WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX	WIKIPATHWAYS
WP_EICOSANOID_SYNTHESIS	WP_EICOSANOID_SYNTHESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EICOSANOID_SYNTHESIS	WIKIPATHWAYS
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WIKIPATHWAYS
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	WIKIPATHWAYS
WP_ENDOCHONDRAL_OSSIFICATION	WP_ENDOCHONDRAL_OSSIFICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDOCHONDRAL_OSSIFICATION	WIKIPATHWAYS
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	WIKIPATHWAYS
WP_ENDODERM_DIFFERENTIATION	WP_ENDODERM_DIFFERENTIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDODERM_DIFFERENTIATION	WIKIPATHWAYS
WP_ENDOMETRIAL_CANCER	WP_ENDOMETRIAL_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDOMETRIAL_CANCER	WIKIPATHWAYS
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	WIKIPATHWAYS
WP_ENDOTHELIN_PATHWAYS	WP_ENDOTHELIN_PATHWAYS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENDOTHELIN_PATHWAYS	WIKIPATHWAYS
WP_ENERGY_METABOLISM	WP_ENERGY_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENERGY_METABOLISM	WIKIPATHWAYS
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	WIKIPATHWAYS
WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	WIKIPATHWAYS
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	WIKIPATHWAYS
WP_EPAC1_AND_PKA_REDUCTION_OF_RETINAL_INFLAMMATION	WP_EPAC1_AND_PKA_REDUCTION_OF_RETINAL_INFLAMMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EPAC1_AND_PKA_REDUCTION_OF_RETINAL_INFLAMMATION	WIKIPATHWAYS
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	WIKIPATHWAYS
WP_EPO_RECEPTOR_SIGNALING	WP_EPO_RECEPTOR_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_EPO_RECEPTOR_SIGNALING	WIKIPATHWAYS
WP_ERBB_SIGNALING	WP_ERBB_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ERBB_SIGNALING	WIKIPATHWAYS
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	WIKIPATHWAYS
WP_ERYTHROPOIESIS	WP_ERYTHROPOIESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ERYTHROPOIESIS	WIKIPATHWAYS
