source	source_disease_id	mondo_id	mapping_type	mapping_source
Orphanet	Orpha_261102	MONDO:0016832	xref	mondo_obo_xref
Orphanet	Orpha_261144	MONDO:0016833	xref	mondo_obo_xref
Orphanet	Orpha_261204	MONDO:0016834	xref	mondo_obo_xref
Orphanet	Orpha_261229	MONDO:0016835	xref	mondo_obo_xref
Orphanet	Orpha_261236	MONDO:0016836	xref	mondo_obo_xref
Orphanet	Orpha_261243	MONDO:0016837	xref	mondo_obo_xref
Orphanet	Orpha_261250	MONDO:0016838	xref	mondo_obo_xref
Orphanet	Orpha_261257	MONDO:0016839	xref	mondo_obo_xref
Orphanet	Orpha_261290	MONDO:0016840	xref	mondo_obo_xref
Orphanet	Orpha_261295	MONDO:0016841	xref	mondo_obo_xref
Orphanet	Orpha_261304	MONDO:0016842	xref	mondo_obo_xref
Orphanet	Orpha_261311	MONDO:0016843	xref	mondo_obo_xref
Orphanet	Orpha_261318	MONDO:0016844	xref	mondo_obo_xref
Orphanet	Orpha_261323	MONDO:0016845	xref	mondo_obo_xref
Orphanet	Orpha_261337	MONDO:0016846	xref	mondo_obo_xref
Orphanet	Orpha_261344	MONDO:0016847	xref	mondo_obo_xref
Orphanet	Orpha_26137	MONDO:0016848	xref	mondo_obo_xref
Orphanet	Orpha_261501	MONDO:0016850	xref	mondo_obo_xref
Orphanet	Orpha_261519	MONDO:0016851	xref	mondo_obo_xref
Orphanet	Orpha_261524	MONDO:0016852	xref	mondo_obo_xref
Orphanet	Orpha_261529	MONDO:0016853	xref	mondo_obo_xref
Orphanet	Orpha_261534	MONDO:0016854	xref	mondo_obo_xref
Orphanet	Orpha_261537	MONDO:0016855	xref	mondo_obo_xref
Orphanet	Orpha_261552	MONDO:0016856	xref	mondo_obo_xref
Orphanet	Orpha_261559	MONDO:0016857	xref	mondo_obo_xref
Orphanet	Orpha_261572	MONDO:0016858	xref	mondo_obo_xref
Orphanet	Orpha_261579	MONDO:0016859	xref	mondo_obo_xref
Orphanet	Orpha_261584	MONDO:0016860	xref	mondo_obo_xref
Orphanet	Orpha_261600	MONDO:0016861	xref	mondo_obo_xref
Orphanet	Orpha_261619	MONDO:0016862	xref	mondo_obo_xref
Orphanet	Orpha_261638	MONDO:0016863	xref	mondo_obo_xref
Orphanet	Orpha_261647	MONDO:0016864	xref	mondo_obo_xref
Orphanet	Orpha_261652	MONDO:0016865	xref	mondo_obo_xref
Orphanet	Orpha_261766	MONDO:0016866	xref	mondo_obo_xref
Orphanet	Orpha_261771	MONDO:0016867	xref	mondo_obo_xref
Orphanet	Orpha_261776	MONDO:0016868	xref	mondo_obo_xref
Orphanet	Orpha_261781	MONDO:0016869	xref	mondo_obo_xref
Orphanet	Orpha_261786	MONDO:0016870	xref	mondo_obo_xref
Orphanet	Orpha_261791	MONDO:0016871	xref	mondo_obo_xref
Orphanet	Orpha_261796	MONDO:0016872	xref	mondo_obo_xref
Orphanet	Orpha_261801	MONDO:0016873	xref	mondo_obo_xref
Orphanet	Orpha_261806	MONDO:0016874	xref	mondo_obo_xref
Orphanet	Orpha_261811	MONDO:0016875	xref	mondo_obo_xref
Orphanet	Orpha_261816	MONDO:0016876	xref	mondo_obo_xref
Orphanet	Orpha_261821	MONDO:0016877	xref	mondo_obo_xref
Orphanet	Orpha_261826	MONDO:0016878	xref	mondo_obo_xref
Orphanet	Orpha_261831	MONDO:0016879	xref	mondo_obo_xref
Orphanet	Orpha_261836	MONDO:0016880	xref	mondo_obo_xref
Orphanet	Orpha_261841	MONDO:0016881	xref	mondo_obo_xref
Orphanet	Orpha_261846	MONDO:0016882	xref	mondo_obo_xref
Orphanet	Orpha_261857	MONDO:0016883	xref	mondo_obo_xref
Orphanet	Orpha_261866	MONDO:0016884	xref	mondo_obo_xref
Orphanet	Orpha_261875	MONDO:0016885	xref	mondo_obo_xref
Orphanet	Orpha_261893	MONDO:0016887	xref	mondo_obo_xref
Orphanet	Orpha_261902	MONDO:0016888	xref	mondo_obo_xref
Orphanet	Orpha_261911	MONDO:0016889	xref	mondo_obo_xref
Orphanet	Orpha_261920	MONDO:0016890	xref	mondo_obo_xref
Orphanet	Orpha_261929	MONDO:0016891	xref	mondo_obo_xref
Orphanet	Orpha_261938	MONDO:0016892	xref	mondo_obo_xref
Orphanet	Orpha_261947	MONDO:0016893	xref	mondo_obo_xref
Orphanet	Orpha_261956	MONDO:0016894	xref	mondo_obo_xref
Orphanet	Orpha_261983	MONDO:0016897	xref	mondo_obo_xref
Orphanet	Orpha_261992	MONDO:0016898	xref	mondo_obo_xref
Orphanet	Orpha_262	MONDO:0016899	xref	mondo_obo_xref
Orphanet	Orpha_262010	MONDO:0016901	xref	mondo_obo_xref
Orphanet	Orpha_262019	MONDO:0016902	xref	mondo_obo_xref
Orphanet	Orpha_262029	MONDO:0016903	xref	mondo_obo_xref
Orphanet	Orpha_262038	MONDO:0016904	xref	mondo_obo_xref
Orphanet	Orpha_262047	MONDO:0016905	xref	mondo_obo_xref
Orphanet	Orpha_262056	MONDO:0016906	xref	mondo_obo_xref
Orphanet	Orpha_262065	MONDO:0016907	xref	mondo_obo_xref
Orphanet	Orpha_262074	MONDO:0016908	xref	mondo_obo_xref
Orphanet	Orpha_262083	MONDO:0016909	xref	mondo_obo_xref
Orphanet	Orpha_262092	MONDO:0016910	xref	mondo_obo_xref
Orphanet	Orpha_262101	MONDO:0016911	xref	mondo_obo_xref
Orphanet	Orpha_262110	MONDO:0016912	xref	mondo_obo_xref
Orphanet	Orpha_262119	MONDO:0016913	xref	mondo_obo_xref
Orphanet	Orpha_262128	MONDO:0016914	xref	mondo_obo_xref
Orphanet	Orpha_262137	MONDO:0016915	xref	mondo_obo_xref
Orphanet	Orpha_262155	MONDO:0016917	xref	mondo_obo_xref
Orphanet	Orpha_262164	MONDO:0016918	xref	mondo_obo_xref
Orphanet	Orpha_262173	MONDO:0016919	xref	mondo_obo_xref
Orphanet	Orpha_262191	MONDO:0016921	xref	mondo_obo_xref
Orphanet	Orpha_262196	MONDO:0016922	xref	mondo_obo_xref
Orphanet	Orpha_262201	MONDO:0016923	xref	mondo_obo_xref
Orphanet	Orpha_262206	MONDO:0016924	xref	mondo_obo_xref
Orphanet	Orpha_262211	MONDO:0016925	xref	mondo_obo_xref
Orphanet	Orpha_262628	MONDO:0016927	xref	mondo_obo_xref
Orphanet	Orpha_262633	MONDO:0016928	xref	mondo_obo_xref
Orphanet	Orpha_262638	MONDO:0016929	xref	mondo_obo_xref
Orphanet	Orpha_262643	MONDO:0016930	xref	mondo_obo_xref
Orphanet	Orpha_262648	MONDO:0016931	xref	mondo_obo_xref
Orphanet	Orpha_262653	MONDO:0016932	xref	mondo_obo_xref
Orphanet	Orpha_262658	MONDO:0016933	xref	mondo_obo_xref
Orphanet	Orpha_262672	MONDO:0016934	xref	mondo_obo_xref
Orphanet	Orpha_262677	MONDO:0016935	xref	mondo_obo_xref
Orphanet	Orpha_262682	MONDO:0016936	xref	mondo_obo_xref
Orphanet	Orpha_262687	MONDO:0016937	xref	mondo_obo_xref
Orphanet	Orpha_262692	MONDO:0016938	xref	mondo_obo_xref
Orphanet	Orpha_262698	MONDO:0016939	xref	mondo_obo_xref
Orphanet	Orpha_262707	MONDO:0016940	xref	mondo_obo_xref
Orphanet	Orpha_262716	MONDO:0016941	xref	mondo_obo_xref
Orphanet	Orpha_262725	MONDO:0016942	xref	mondo_obo_xref
Orphanet	Orpha_262740	MONDO:0016943	xref	mondo_obo_xref
Orphanet	Orpha_262749	MONDO:0016944	xref	mondo_obo_xref
Orphanet	Orpha_262758	MONDO:0016945	xref	mondo_obo_xref
Orphanet	Orpha_262776	MONDO:0016947	xref	mondo_obo_xref
Orphanet	Orpha_262785	MONDO:0016948	xref	mondo_obo_xref
Orphanet	Orpha_262794	MONDO:0016949	xref	mondo_obo_xref
Orphanet	Orpha_262803	MONDO:0016950	xref	mondo_obo_xref
Orphanet	Orpha_262812	MONDO:0016951	xref	mondo_obo_xref
Orphanet	Orpha_262833	MONDO:0016952	xref	mondo_obo_xref
Orphanet	Orpha_262842	MONDO:0016953	xref	mondo_obo_xref
Orphanet	Orpha_262851	MONDO:0016954	xref	mondo_obo_xref
Orphanet	Orpha_262860	MONDO:0016955	xref	mondo_obo_xref
Orphanet	Orpha_262869	MONDO:0016956	xref	mondo_obo_xref
Orphanet	Orpha_262878	MONDO:0016957	xref	mondo_obo_xref
Orphanet	Orpha_262887	MONDO:0016958	xref	mondo_obo_xref
Orphanet	Orpha_262896	MONDO:0016959	xref	mondo_obo_xref
Orphanet	Orpha_262905	MONDO:0016960	xref	mondo_obo_xref
Orphanet	Orpha_262914	MONDO:0016961	xref	mondo_obo_xref
Orphanet	Orpha_262941	MONDO:0016964	xref	mondo_obo_xref
Orphanet	Orpha_262950	MONDO:0016965	xref	mondo_obo_xref
Orphanet	Orpha_262959	MONDO:0016966	xref	mondo_obo_xref
Orphanet	Orpha_262968	MONDO:0016967	xref	mondo_obo_xref
Orphanet	Orpha_262977	MONDO:0016968	xref	mondo_obo_xref
Orphanet	Orpha_262986	MONDO:0016969	xref	mondo_obo_xref
Orphanet	Orpha_262995	MONDO:0016970	xref	mondo_obo_xref
Orphanet	Orpha_263	MONDO:0016971	xref	mondo_obo_xref
Orphanet	Orpha_263004	MONDO:0016972	xref	mondo_obo_xref
Orphanet	Orpha_263317	MONDO:0016974	xref	mondo_obo_xref
Orphanet	Orpha_263324	MONDO:0016975	xref	mondo_obo_xref
Orphanet	Orpha_263331	MONDO:0016976	xref	mondo_obo_xref
Orphanet	Orpha_263335	MONDO:0016977	xref	mondo_obo_xref
Orphanet	Orpha_263339	MONDO:0016978	xref	mondo_obo_xref
Orphanet	Orpha_263347	MONDO:0016979	xref	mondo_obo_xref
Orphanet	Orpha_263355	MONDO:0016980	xref	mondo_obo_xref
Orphanet	Orpha_263410	MONDO:0016981	xref	mondo_obo_xref
Orphanet	Orpha_263413	MONDO:0016982	xref	mondo_obo_xref
Orphanet	Orpha_263417	MONDO:0016983	xref	mondo_obo_xref
Orphanet	Orpha_263425	MONDO:0016984	xref	mondo_obo_xref
Orphanet	Orpha_263432	MONDO:0016985	xref	mondo_obo_xref
Orphanet	Orpha_263435	MONDO:0016986	xref	mondo_obo_xref
Orphanet	Orpha_263440	MONDO:0016987	xref	mondo_obo_xref
Orphanet	Orpha_263455	MONDO:0016988	xref	mondo_obo_xref
Orphanet	Orpha_263479	MONDO:0016989	xref	mondo_obo_xref
Orphanet	Orpha_26348	MONDO:0016990	xref	mondo_obo_xref
Orphanet	Orpha_263524	MONDO:0016991	xref	mondo_obo_xref
Orphanet	Orpha_263558	MONDO:0016993	xref	mondo_obo_xref
Orphanet	Orpha_2636	MONDO:0016994	xref	mondo_obo_xref
Orphanet	Orpha_263662	MONDO:0016995	xref	mondo_obo_xref
Orphanet	Orpha_263665	MONDO:0016996	xref	mondo_obo_xref
Orphanet	Orpha_263676	MONDO:0016997	xref	mondo_obo_xref
Orphanet	Orpha_263708	MONDO:0016998	xref	mondo_obo_xref
Orphanet	Orpha_263714	MONDO:0016999	xref	mondo_obo_xref
Orphanet	Orpha_263717	MONDO:0017000	xref	mondo_obo_xref
Orphanet	Orpha_263720	MONDO:0017001	xref	mondo_obo_xref
Orphanet	Orpha_263723	MONDO:0017002	xref	mondo_obo_xref
Orphanet	Orpha_263726	MONDO:0017003	xref	mondo_obo_xref
Orphanet	Orpha_263731	MONDO:0017004	xref	mondo_obo_xref
Orphanet	Orpha_263746	MONDO:0017005	xref	mondo_obo_xref
Orphanet	Orpha_263749	MONDO:0017006	xref	mondo_obo_xref
Orphanet	Orpha_263756	MONDO:0017007	xref	mondo_obo_xref
Orphanet	Orpha_263768	MONDO:0017008	xref	mondo_obo_xref
Orphanet	Orpha_263775	MONDO:0017009	xref	mondo_obo_xref
Orphanet	Orpha_263783	MONDO:0017010	xref	mondo_obo_xref
Orphanet	Orpha_263793	MONDO:0017011	xref	mondo_obo_xref
Orphanet	Orpha_264431	MONDO:0017012	xref	mondo_obo_xref
Orphanet	Orpha_264450	MONDO:0017013	xref	mondo_obo_xref
Orphanet	Orpha_264656	MONDO:0017014	xref	mondo_obo_xref
Orphanet	Orpha_264665	MONDO:0017015	xref	mondo_obo_xref
Orphanet	Orpha_264670	MONDO:0017016	xref	mondo_obo_xref
Orphanet	Orpha_264683	MONDO:0017017	xref	mondo_obo_xref
Orphanet	Orpha_264691	MONDO:0017018	xref	mondo_obo_xref
Orphanet	Orpha_264694	MONDO:0017019	xref	mondo_obo_xref
Orphanet	Orpha_264699	MONDO:0017020	xref	mondo_obo_xref
Orphanet	Orpha_264704	MONDO:0017021	xref	mondo_obo_xref
Orphanet	Orpha_264709	MONDO:0017022	xref	mondo_obo_xref
Orphanet	Orpha_264714	MONDO:0017023	xref	mondo_obo_xref
Orphanet	Orpha_264719	MONDO:0017024	xref	mondo_obo_xref
Orphanet	Orpha_264724	MONDO:0017025	xref	mondo_obo_xref
Orphanet	Orpha_264735	MONDO:0017026	xref	mondo_obo_xref
Orphanet	Orpha_264740	MONDO:0017027	xref	mondo_obo_xref
Orphanet	Orpha_264745	MONDO:0017028	xref	mondo_obo_xref
Orphanet	Orpha_264750	MONDO:0017029	xref	mondo_obo_xref
Orphanet	Orpha_264757	MONDO:0017030	xref	mondo_obo_xref
Orphanet	Orpha_264762	MONDO:0017031	xref	mondo_obo_xref
Orphanet	Orpha_264930	MONDO:0017032	xref	mondo_obo_xref
Orphanet	Orpha_264935	MONDO:0017033	xref	mondo_obo_xref
Orphanet	Orpha_264944	MONDO:0017034	xref	mondo_obo_xref
Orphanet	Orpha_264949	MONDO:0017035	xref	mondo_obo_xref
Orphanet	Orpha_264955	MONDO:0017036	xref	mondo_obo_xref
Orphanet	Orpha_264968	MONDO:0017037	xref	mondo_obo_xref
Orphanet	Orpha_264973	MONDO:0017038	xref	mondo_obo_xref
Orphanet	Orpha_264978	MONDO:0017039	xref	mondo_obo_xref
Orphanet	Orpha_264984	MONDO:0017040	xref	mondo_obo_xref
Orphanet	Orpha_2653	MONDO:0017041	xref	mondo_obo_xref
Orphanet	Orpha_2655	MONDO:0017042	xref	mondo_obo_xref
Orphanet	Orpha_2665	MONDO:0017043	xref	mondo_obo_xref
Orphanet	Orpha_2666	MONDO:0017044	xref	mondo_obo_xref
Orphanet	Orpha_2676	MONDO:0017045	xref	mondo_obo_xref
Orphanet	Orpha_2677	MONDO:0017046	xref	mondo_obo_xref
Orphanet	Orpha_2679	MONDO:0017047	xref	mondo_obo_xref
Orphanet	Orpha_26790	MONDO:0017048	xref	mondo_obo_xref
Orphanet	Orpha_268139	MONDO:0017050	xref	mondo_obo_xref
Orphanet	Orpha_268145	MONDO:0017051	xref	mondo_obo_xref
Orphanet	Orpha_268162	MONDO:0017052	xref	mondo_obo_xref
Orphanet	Orpha_268173	MONDO:0017053	xref	mondo_obo_xref
Orphanet	Orpha_268184	MONDO:0017054	xref	mondo_obo_xref
Orphanet	Orpha_268249	MONDO:0017055	xref	mondo_obo_xref
Orphanet	Orpha_268261	MONDO:0017056	xref	mondo_obo_xref
Orphanet	Orpha_268322	MONDO:0017057	xref	mondo_obo_xref
Orphanet	Orpha_268337	MONDO:0017058	xref	mondo_obo_xref
Orphanet	Orpha_268357	MONDO:0017059	xref	mondo_obo_xref
Orphanet	Orpha_268363	MONDO:0017060	xref	mondo_obo_xref
Orphanet	Orpha_268366	MONDO:0017061	xref	mondo_obo_xref
Orphanet	Orpha_268369	MONDO:0017062	xref	mondo_obo_xref
Orphanet	Orpha_268377	MONDO:0017063	xref	mondo_obo_xref
Orphanet	Orpha_268384	MONDO:0017064	xref	mondo_obo_xref
Orphanet	Orpha_268388	MONDO:0017065	xref	mondo_obo_xref
Orphanet	Orpha_268392	MONDO:0017066	xref	mondo_obo_xref
Orphanet	Orpha_268397	MONDO:0017067	xref	mondo_obo_xref
Orphanet	Orpha_268740	MONDO:0017068	xref	mondo_obo_xref
Orphanet	Orpha_268744	MONDO:0017069	xref	mondo_obo_xref
Orphanet	Orpha_268748	MONDO:0017070	xref	mondo_obo_xref
Orphanet	Orpha_268752	MONDO:0017071	xref	mondo_obo_xref
Orphanet	Orpha_268758	MONDO:0017072	xref	mondo_obo_xref
Orphanet	Orpha_268762	MONDO:0017073	xref	mondo_obo_xref
Orphanet	Orpha_268766	MONDO:0017074	xref	mondo_obo_xref
Orphanet	Orpha_268770	MONDO:0017075	xref	mondo_obo_xref
Orphanet	Orpha_268810	MONDO:0017076	xref	mondo_obo_xref
Orphanet	Orpha_268813	MONDO:0017077	xref	mondo_obo_xref
Orphanet	Orpha_268817	MONDO:0017078	xref	mondo_obo_xref
Orphanet	Orpha_268820	MONDO:0017079	xref	mondo_obo_xref
Orphanet	Orpha_268823	MONDO:0017080	xref	mondo_obo_xref
Orphanet	Orpha_268826	MONDO:0017081	xref	mondo_obo_xref
Orphanet	Orpha_268829	MONDO:0017082	xref	mondo_obo_xref
Orphanet	Orpha_268832	MONDO:0017083	xref	mondo_obo_xref
Orphanet	Orpha_268838	MONDO:0017084	xref	mondo_obo_xref
Orphanet	Orpha_268843	MONDO:0017085	xref	mondo_obo_xref
Orphanet	Orpha_268861	MONDO:0017086	xref	mondo_obo_xref
Orphanet	Orpha_268865	MONDO:0017087	xref	mondo_obo_xref
Orphanet	Orpha_268868	MONDO:0017088	xref	mondo_obo_xref
Orphanet	Orpha_2477	MONDO:0017089	xref	mondo_obo_xref
Orphanet	Orpha_268920	MONDO:0017089	xref	mondo_obo_xref
Orphanet	Orpha_268926	MONDO:0017090	xref	mondo_obo_xref
Orphanet	Orpha_268940	MONDO:0017091	xref	mondo_obo_xref
Orphanet	Orpha_268943	MONDO:0017092	xref	mondo_obo_xref
Orphanet	Orpha_268947	MONDO:0017093	xref	mondo_obo_xref
Orphanet	Orpha_268950	MONDO:0017094	xref	mondo_obo_xref
Orphanet	Orpha_268961	MONDO:0017095	xref	mondo_obo_xref
Orphanet	Orpha_268973	MONDO:0017096	xref	mondo_obo_xref
Orphanet	Orpha_268980	MONDO:0017097	xref	mondo_obo_xref
Orphanet	Orpha_268987	MONDO:0017098	xref	mondo_obo_xref
Orphanet	Orpha_2690	MONDO:0017100	xref	mondo_obo_xref
Orphanet	Orpha_269001	MONDO:0017101	xref	mondo_obo_xref
Orphanet	Orpha_269008	MONDO:0017102	xref	mondo_obo_xref
Orphanet	Orpha_269190	MONDO:0017103	xref	mondo_obo_xref
Orphanet	Orpha_269194	MONDO:0017104	xref	mondo_obo_xref
Orphanet	Orpha_269197	MONDO:0017105	xref	mondo_obo_xref
Orphanet	Orpha_269200	MONDO:0017106	xref	mondo_obo_xref
Orphanet	Orpha_269203	MONDO:0017107	xref	mondo_obo_xref
Orphanet	Orpha_269206	MONDO:0017108	xref	mondo_obo_xref
Orphanet	Orpha_269209	MONDO:0017109	xref	mondo_obo_xref
Orphanet	Orpha_269212	MONDO:0017110	xref	mondo_obo_xref
Orphanet	Orpha_269215	MONDO:0017111	xref	mondo_obo_xref
Orphanet	Orpha_269218	MONDO:0017112	xref	mondo_obo_xref
Orphanet	Orpha_269221	MONDO:0017113	xref	mondo_obo_xref
Orphanet	Orpha_269224	MONDO:0017114	xref	mondo_obo_xref
Orphanet	Orpha_269505	MONDO:0017116	xref	mondo_obo_xref
Orphanet	Orpha_269510	MONDO:0017117	xref	mondo_obo_xref
Orphanet	Orpha_269523	MONDO:0017118	xref	mondo_obo_xref
Orphanet	Orpha_269528	MONDO:0017119	xref	mondo_obo_xref
Orphanet	Orpha_269531	MONDO:0017120	xref	mondo_obo_xref
Orphanet	Orpha_269546	MONDO:0017121	xref	mondo_obo_xref
Orphanet	Orpha_269573	MONDO:0017122	xref	mondo_obo_xref
Orphanet	Orpha_2697	MONDO:0017123	xref	mondo_obo_xref
Orphanet	Orpha_2700	MONDO:0017124	xref	mondo_obo_xref
Orphanet	Orpha_2716	MONDO:0017126	xref	mondo_obo_xref
Orphanet	Orpha_271832	MONDO:0017127	xref	mondo_obo_xref
Orphanet	Orpha_271835	MONDO:0017128	xref	mondo_obo_xref
Orphanet	Orpha_271841	MONDO:0017129	xref	mondo_obo_xref
Orphanet	Orpha_271844	MONDO:0017130	xref	mondo_obo_xref
Orphanet	Orpha_271853	MONDO:0017131	xref	mondo_obo_xref
Orphanet	Orpha_2722	MONDO:0017134	xref	mondo_obo_xref
Orphanet	Orpha_2732	MONDO:0017135	xref	mondo_obo_xref
Orphanet	Orpha_2733	MONDO:0017136	xref	mondo_obo_xref
Orphanet	Orpha_2737	MONDO:0017137	xref	mondo_obo_xref
Orphanet	Orpha_2745	MONDO:0017138	xref	mondo_obo_xref
Orphanet	Orpha_2749	MONDO:0017139	xref	mondo_obo_xref
Orphanet	Orpha_275543	MONDO:0017140	xref	mondo_obo_xref
Orphanet	Orpha_275729	MONDO:0017141	xref	mondo_obo_xref
Orphanet	Orpha_275736	MONDO:0017142	xref	mondo_obo_xref
Orphanet	Orpha_275742	MONDO:0017143	xref	mondo_obo_xref
Orphanet	Orpha_275745	MONDO:0017144	xref	mondo_obo_xref
Orphanet	Orpha_275749	MONDO:0017145	xref	mondo_obo_xref
Orphanet	Orpha_275752	MONDO:0017146	xref	mondo_obo_xref
Orphanet	Orpha_275777	MONDO:0017148	xref	mondo_obo_xref
Orphanet	Orpha_275786	MONDO:0017149	xref	mondo_obo_xref
Orphanet	Orpha_275791	MONDO:0017150	xref	mondo_obo_xref
Orphanet	Orpha_275798	MONDO:0017151	xref	mondo_obo_xref
Orphanet	Orpha_275803	MONDO:0017152	xref	mondo_obo_xref
Orphanet	Orpha_275808	MONDO:0017153	xref	mondo_obo_xref
Orphanet	Orpha_275813	MONDO:0017154	xref	mondo_obo_xref
Orphanet	Orpha_275823	MONDO:0017155	xref	mondo_obo_xref
Orphanet	Orpha_275828	MONDO:0017156	xref	mondo_obo_xref
Orphanet	Orpha_275837	MONDO:0017157	xref	mondo_obo_xref
Orphanet	Orpha_275844	MONDO:0017158	xref	mondo_obo_xref
Orphanet	Orpha_275853	MONDO:0017159	xref	mondo_obo_xref
Orphanet	Orpha_275864	MONDO:0017160	xref	mondo_obo_xref
Orphanet	Orpha_275872	MONDO:0017161	xref	mondo_obo_xref
Orphanet	Orpha_2759	MONDO:0017162	xref	mondo_obo_xref
Orphanet	Orpha_275938	MONDO:0017163	xref	mondo_obo_xref
Orphanet	Orpha_275944	MONDO:0017164	xref	mondo_obo_xref
Orphanet	Orpha_276066	MONDO:0017165	xref	mondo_obo_xref
Orphanet	Orpha_276142	MONDO:0017166	xref	mondo_obo_xref
Orphanet	Orpha_276145	MONDO:0017167	xref	mondo_obo_xref
Orphanet	Orpha_276148	MONDO:0017168	xref	mondo_obo_xref
Orphanet	Orpha_276161	MONDO:0017169	xref	mondo_obo_xref
Orphanet	Orpha_276174	MONDO:0017170	xref	mondo_obo_xref
Orphanet	Orpha_276212	MONDO:0017171	xref	mondo_obo_xref
Orphanet	Orpha_276223	MONDO:0017172	xref	mondo_obo_xref
Orphanet	Orpha_276234	MONDO:0017173	xref	mondo_obo_xref
Orphanet	Orpha_276238	MONDO:0017174	xref	mondo_obo_xref
Orphanet	Orpha_276241	MONDO:0017175	xref	mondo_obo_xref
Orphanet	Orpha_276244	MONDO:0017176	xref	mondo_obo_xref
Orphanet	Orpha_276280	MONDO:0017177	xref	mondo_obo_xref
Orphanet	Orpha_2764	MONDO:0017178	xref	mondo_obo_xref
Orphanet	Orpha_276402	MONDO:0017179	xref	mondo_obo_xref
Orphanet	Orpha_276422	MONDO:0017180	xref	mondo_obo_xref
Orphanet	Orpha_276429	MONDO:0017181	xref	mondo_obo_xref
Orphanet	Orpha_276525	MONDO:0017182	xref	mondo_obo_xref
Orphanet	Orpha_276556	MONDO:0017183	xref	mondo_obo_xref
Orphanet	Orpha_276575	MONDO:0017184	xref	mondo_obo_xref
Orphanet	Orpha_276580	MONDO:0017185	xref	mondo_obo_xref
Orphanet	Orpha_276585	MONDO:0017186	xref	mondo_obo_xref
Orphanet	Orpha_276598	MONDO:0017187	xref	mondo_obo_xref
Orphanet	Orpha_276603	MONDO:0017188	xref	mondo_obo_xref
Orphanet	Orpha_276608	MONDO:0017189	xref	mondo_obo_xref
Orphanet	Orpha_276621	MONDO:0017190	xref	mondo_obo_xref
Orphanet	Orpha_276624	MONDO:0017191	xref	mondo_obo_xref
Orphanet	Orpha_276627	MONDO:0017192	xref	mondo_obo_xref
Orphanet	Orpha_276630	MONDO:0017193	xref	mondo_obo_xref
Orphanet	Orpha_2768	MONDO:0017194	xref	mondo_obo_xref
Orphanet	Orpha_2771	MONDO:0017195	xref	mondo_obo_xref
Orphanet	Orpha_2773	MONDO:0017196	xref	mondo_obo_xref
Orphanet	Orpha_2779	MONDO:0017197	xref	mondo_obo_xref
Orphanet	Orpha_2781	MONDO:0017198	xref	mondo_obo_xref
Orphanet	Orpha_2787	MONDO:0017199	xref	mondo_obo_xref
Orphanet	Orpha_2795	MONDO:0017200	xref	mondo_obo_xref
Orphanet	Orpha_279882	MONDO:0017201	xref	mondo_obo_xref
Orphanet	Orpha_279888	MONDO:0017202	xref	mondo_obo_xref
Orphanet	Orpha_279891	MONDO:0017203	xref	mondo_obo_xref
Orphanet	Orpha_279894	MONDO:0017204	xref	mondo_obo_xref
Orphanet	Orpha_279897	MONDO:0017205	xref	mondo_obo_xref
Orphanet	Orpha_279911	MONDO:0017207	xref	mondo_obo_xref
Orphanet	Orpha_279919	MONDO:0017209	xref	mondo_obo_xref
Orphanet	Orpha_279922	MONDO:0017210	xref	mondo_obo_xref
Orphanet	Orpha_279925	MONDO:0017211	xref	mondo_obo_xref
Orphanet	Orpha_279928	MONDO:0017212	xref	mondo_obo_xref
Orphanet	Orpha_279947	MONDO:0017213	xref	mondo_obo_xref
Orphanet	Orpha_28	MONDO:0017214	xref	mondo_obo_xref
Orphanet	Orpha_280062	MONDO:0017215	xref	mondo_obo_xref
Orphanet	Orpha_280065	MONDO:0017216	xref	mondo_obo_xref
Orphanet	Orpha_280068	MONDO:0017217	xref	mondo_obo_xref
Orphanet	Orpha_280195	MONDO:0017218	xref	mondo_obo_xref
Orphanet	Orpha_280200	MONDO:0017219	xref	mondo_obo_xref
Orphanet	Orpha_280205	MONDO:0017220	xref	mondo_obo_xref
Orphanet	Orpha_280210	MONDO:0017221	xref	mondo_obo_xref
Orphanet	Orpha_280219	MONDO:0017222	xref	mondo_obo_xref
Orphanet	Orpha_280224	MONDO:0017223	xref	mondo_obo_xref
Orphanet	Orpha_280229	MONDO:0017224	xref	mondo_obo_xref
Orphanet	Orpha_280234	MONDO:0017225	xref	mondo_obo_xref
Orphanet	Orpha_280270	MONDO:0017226	xref	mondo_obo_xref
Orphanet	Orpha_280302	MONDO:0017227	xref	mondo_obo_xref
Orphanet	Orpha_280315	MONDO:0017228	xref	mondo_obo_xref
Orphanet	Orpha_280325	MONDO:0017229	xref	mondo_obo_xref
Orphanet	Orpha_280365	MONDO:0017230	xref	mondo_obo_xref
Orphanet	Orpha_280379	MONDO:0017231	xref	mondo_obo_xref
Orphanet	Orpha_280384	MONDO:0017232	xref	mondo_obo_xref
Orphanet	Orpha_280397	MONDO:0017233	xref	mondo_obo_xref
Orphanet	Orpha_280400	MONDO:0017234	xref	mondo_obo_xref
Orphanet	Orpha_280403	MONDO:0017235	xref	mondo_obo_xref
Orphanet	Orpha_280569	MONDO:0017236	xref	mondo_obo_xref
Orphanet	Orpha_280598	MONDO:0017237	xref	mondo_obo_xref
Orphanet	Orpha_280615	MONDO:0017238	xref	mondo_obo_xref
Orphanet	Orpha_280628	MONDO:0017239	xref	mondo_obo_xref
Orphanet	Orpha_280651	MONDO:0017240	xref	mondo_obo_xref
