disease_id	gene_symbol	gene_weight	evidence_source
Orpha_255210	MT-ND5	1	Orphapacket_gene_mapping
Orpha_255210	MT-ND6	1	Orphapacket_gene_mapping
Orpha_255210	MT-TL1	1	Orphapacket_gene_mapping
Orpha_255210	MT-TK	1	Orphapacket_gene_mapping
Orpha_255210	MT-TW	1	Orphapacket_gene_mapping
Orpha_255210	MT-TV	1	Orphapacket_gene_mapping
Orpha_2554	ORC4	1	Orphapacket_gene_mapping
Orpha_2554	ORC6	1	Orphapacket_gene_mapping
Orpha_2554	CDT1	1	Orphapacket_gene_mapping
Orpha_2554	CDC6	1	Orphapacket_gene_mapping
Orpha_2554	ORC1	1	Orphapacket_gene_mapping
Orpha_2554	GMNN	1	Orphapacket_gene_mapping
Orpha_2554	CDC45	1	Orphapacket_gene_mapping
Orpha_2556	HCCS	1	Orphapacket_gene_mapping
Orpha_2556	COX7B	1	Orphapacket_gene_mapping
Orpha_2556	NDUFB11	1	Orphapacket_gene_mapping
Orpha_256	TOR1A	1	Orphapacket_gene_mapping
Orpha_256	EIF2AK2	1	Orphapacket_gene_mapping
Orpha_256	SHQ1	1	Orphapacket_gene_mapping
Orpha_257	PLEC	1	Orphapacket_gene_mapping
Orpha_2570	GPKOW	1	Orphapacket_gene_mapping
Orpha_2573	DIAPH1	1	Orphapacket_gene_mapping
Orpha_2573	ACTA2	0.6	Orphapacket_gene_mapping
Orpha_2573	RNF213	0.6	Orphapacket_gene_mapping
Orpha_2576	TRIM37	1	Orphapacket_gene_mapping
Orpha_2578	HNF1B	1	Orphapacket_gene_mapping
Orpha_2578	WNT4	1	Orphapacket_gene_mapping
Orpha_258	LAMA2	1	Orphapacket_gene_mapping
Orpha_2584	CTLA4	0.2	Orphapacket_gene_mapping
Orpha_2584	TNFRSF1B	1	Orphapacket_gene_mapping
Orpha_2584	CD28	0.2	Orphapacket_gene_mapping
Orpha_2585	SAMD9L	1	Orphapacket_gene_mapping
Orpha_2588	SMAD4	1	Orphapacket_gene_mapping
Orpha_2590	ASAH1	1	Orphapacket_gene_mapping
Orpha_2591	NOTCH3	1	Orphapacket_gene_mapping
Orpha_2591	PDGFRB	1	Orphapacket_gene_mapping
Orpha_2593	ORAI1	1	Orphapacket_gene_mapping
Orpha_2593	STIM1	1	Orphapacket_gene_mapping
Orpha_2593	CASQ1	1	Orphapacket_gene_mapping
Orpha_2596	MT-TE	1	Orphapacket_gene_mapping
Orpha_2598	PUS1	1	Orphapacket_gene_mapping
Orpha_2598	YARS2	1	Orphapacket_gene_mapping
Orpha_2604	ACTG2	1	Orphapacket_gene_mapping
Orpha_2609	TMEM126B	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF8	1	Orphapacket_gene_mapping
Orpha_2609	TIMMDC1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFA6	1	Orphapacket_gene_mapping
Orpha_2609	MT-ND1	1	Orphapacket_gene_mapping
Orpha_2609	MT-ND2	1	Orphapacket_gene_mapping
Orpha_2609	MT-ND3	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF2	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS2	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS3	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS4	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS6	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS7	1	Orphapacket_gene_mapping
Orpha_2609	NDUFS8	1	Orphapacket_gene_mapping
Orpha_2609	NDUFV1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFV2	1	Orphapacket_gene_mapping
Orpha_2609	NDUFA1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF4	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF5	1	Orphapacket_gene_mapping
Orpha_2609	NDUFA11	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF3	1	Orphapacket_gene_mapping
Orpha_2609	NUBPL	1	Orphapacket_gene_mapping
Orpha_2609	FOXRED1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFAF1	1	Orphapacket_gene_mapping
Orpha_2609	NDUFB9	1	Orphapacket_gene_mapping
Orpha_2609	NDUFB3	1	Orphapacket_gene_mapping
Orpha_2609	NDUFB10	1	Orphapacket_gene_mapping
Orpha_261144	FOXG1	0.2	Orphapacket_gene_mapping
Orpha_261183	NIPA1	0.2	Orphapacket_gene_mapping
Orpha_261183	NIPA2	0.2	Orphapacket_gene_mapping
Orpha_261183	TUBG1	0.2	Orphapacket_gene_mapping
Orpha_261190	MEIS2	0.2	Orphapacket_gene_mapping
Orpha_261197	SH2B1	0.2	Orphapacket_gene_mapping
Orpha_2612	HRAS	1	Orphapacket_gene_mapping
Orpha_2612	KRAS	1	Orphapacket_gene_mapping
Orpha_261222	SH2B1	0.2	Orphapacket_gene_mapping
Orpha_261229	CHD8	0.2	Orphapacket_gene_mapping
Orpha_261229	SUPT16H	0.2	Orphapacket_gene_mapping
Orpha_261250	ANKRD11	0.2	Orphapacket_gene_mapping
Orpha_261265	HNF1B	0.2	Orphapacket_gene_mapping
Orpha_261265	LHX1	0.2	Orphapacket_gene_mapping
Orpha_261279	TBX4	0.2	Orphapacket_gene_mapping
Orpha_261295	BMP2	0.2	Orphapacket_gene_mapping
Orpha_2613	LMX1B	1	Orphapacket_gene_mapping
Orpha_261323	KIF15	1	Orphapacket_gene_mapping
Orpha_261330	BCR	0.2	Orphapacket_gene_mapping
Orpha_261330	MAPK1	0.2	Orphapacket_gene_mapping
Orpha_261330	CRKL	0.2	Orphapacket_gene_mapping
Orpha_2614	LMX1B	1	Orphapacket_gene_mapping
Orpha_261483	FMR1	0.2	Orphapacket_gene_mapping
Orpha_261537	ZEB2	0.2	Orphapacket_gene_mapping
Orpha_261552	ZEB2	1	Orphapacket_gene_mapping
Orpha_261584	APC	0.2	Orphapacket_gene_mapping
Orpha_2616	CUL7	1	Orphapacket_gene_mapping
Orpha_2616	OBSL1	1	Orphapacket_gene_mapping
Orpha_2616	CCDC8	1	Orphapacket_gene_mapping
Orpha_261652	KMT2C	1	Orphapacket_gene_mapping
Orpha_261652	EHMT1	1	Orphapacket_gene_mapping
Orpha_2623	FBN1	1	Orphapacket_gene_mapping
Orpha_2623	ADAMTSL2	1	Orphapacket_gene_mapping
Orpha_2623	LTBP3	1	Orphapacket_gene_mapping
Orpha_2632	SHOX	1	Orphapacket_gene_mapping
Orpha_263297	GYG1	1	Orphapacket_gene_mapping
Orpha_263410	SLC19A3	1	Orphapacket_gene_mapping
Orpha_263455	HNF4A	1	Orphapacket_gene_mapping
Orpha_263458	INSR	1	Orphapacket_gene_mapping
Orpha_263463	CHST3	1	Orphapacket_gene_mapping
Orpha_263487	COG5	1	Orphapacket_gene_mapping
Orpha_263494	DPM3	1	Orphapacket_gene_mapping
Orpha_2635	TRPV4	1	Orphapacket_gene_mapping
Orpha_263501	COG4	1	Orphapacket_gene_mapping
Orpha_263508	COG1	1	Orphapacket_gene_mapping
Orpha_263516	KCTD7	1	Orphapacket_gene_mapping
Orpha_263534	CSTA	1	Orphapacket_gene_mapping
Orpha_263534	TGM5	1	Orphapacket_gene_mapping
Orpha_2636	RNU4ATAC	1	Orphapacket_gene_mapping
Orpha_2637	PCNT	1	Orphapacket_gene_mapping
Orpha_2639	BMPR1B	1	Orphapacket_gene_mapping
Orpha_2639	GDF5	1	Orphapacket_gene_mapping
Orpha_2645	FGFR1	1	Orphapacket_gene_mapping
Orpha_264580	PHKA2	1	Orphapacket_gene_mapping
Orpha_264580	PHKG2	1	Orphapacket_gene_mapping
Orpha_264675	CSF2RB	1	Orphapacket_gene_mapping
Orpha_264675	CSF2RA	1	Orphapacket_gene_mapping
Orpha_2658	PTDSS1	1	Orphapacket_gene_mapping
Orpha_2662	GPC4	1	Orphapacket_gene_mapping
Orpha_267	CAPN3	1	Orphapacket_gene_mapping
Orpha_2670	LAMB2	1	Orphapacket_gene_mapping
Orpha_2678	LZTR1	1	Orphapacket_gene_mapping
Orpha_26792	ACADS	1	Orphapacket_gene_mapping
Orpha_26793	ACADVL	1	Orphapacket_gene_mapping
Orpha_268	DYSF	1	Orphapacket_gene_mapping
Orpha_2680	CNTNAP1	1	Orphapacket_gene_mapping
Orpha_2680	ADCY6	1	Orphapacket_gene_mapping
Orpha_2680	LGI4	1	Orphapacket_gene_mapping
Orpha_268261	DYRK1A	0.2	Orphapacket_gene_mapping
Orpha_2686	ELANE	1	Orphapacket_gene_mapping
Orpha_268882	DKK1	1	Orphapacket_gene_mapping
Orpha_269	DNMT3B	0.4	Orphapacket_gene_mapping
Orpha_269	SMCHD1	1	Orphapacket_gene_mapping
Orpha_269	SMCHD1	0.4	Orphapacket_gene_mapping
Orpha_2697	VPS33B	1	Orphapacket_gene_mapping
Orpha_2697	VIPAS39	1	Orphapacket_gene_mapping
Orpha_2698	GJB2	1	Orphapacket_gene_mapping
Orpha_270	PABPN1	1	Orphapacket_gene_mapping
Orpha_2701	PPP1CB	1	Orphapacket_gene_mapping
Orpha_2701	SHOC2	1	Orphapacket_gene_mapping
Orpha_2704	HPSE2	1	Orphapacket_gene_mapping
Orpha_2704	LRIG2	1	Orphapacket_gene_mapping
Orpha_2707	UBE3B	1	Orphapacket_gene_mapping
Orpha_2710	GJA1	1	Orphapacket_gene_mapping
Orpha_2712	BCOR	1	Orphapacket_gene_mapping
Orpha_2717	FREM1	1	Orphapacket_gene_mapping
Orpha_272	FKTN	1	Orphapacket_gene_mapping
Orpha_274	GP1BA	1	Orphapacket_gene_mapping
Orpha_274	GP1BB	1	Orphapacket_gene_mapping
Orpha_274	GP9	1	Orphapacket_gene_mapping
Orpha_2744	DCC	1	Orphapacket_gene_mapping
Orpha_2744	ROBO3	1	Orphapacket_gene_mapping
Orpha_2745	MID1	1	Orphapacket_gene_mapping
Orpha_2746	INPPL1	1	Orphapacket_gene_mapping
Orpha_275	DCLRE1C	1	Orphapacket_gene_mapping
Orpha_2750	OFD1	1	Orphapacket_gene_mapping
Orpha_2751	NEK1	1	Orphapacket_gene_mapping
Orpha_2753	TCTN3	1	Orphapacket_gene_mapping
Orpha_2754	FAM149B1	1	Orphapacket_gene_mapping
Orpha_2754	OFD1	1	Orphapacket_gene_mapping
Orpha_2754	TMEM216	1	Orphapacket_gene_mapping
Orpha_2754	KIF7	1	Orphapacket_gene_mapping
Orpha_2754	CPLANE1	1	Orphapacket_gene_mapping
Orpha_2754	TCTN3	1	Orphapacket_gene_mapping
Orpha_2754	PDE6D	1	Orphapacket_gene_mapping
Orpha_2754	TMEM231	1	Orphapacket_gene_mapping
Orpha_2754	TOPORS	1	Orphapacket_gene_mapping
Orpha_2754	KIAA0753	1	Orphapacket_gene_mapping
Orpha_275555	FLT1	0.6	Orphapacket_gene_mapping
Orpha_275555	STOX1	0.6	Orphapacket_gene_mapping
Orpha_275555	CORIN	0.6	Orphapacket_gene_mapping
Orpha_275864	TMEM106B	0.6	Orphapacket_gene_mapping
Orpha_275864	PSEN1	1	Orphapacket_gene_mapping
Orpha_275864	CHMP2B	0.6	Orphapacket_gene_mapping
Orpha_275864	TREM2	0.6	Orphapacket_gene_mapping
Orpha_275864	VCP	0.6	Orphapacket_gene_mapping
Orpha_275864	MAPT	0.6	Orphapacket_gene_mapping
Orpha_275864	GRN	0.6	Orphapacket_gene_mapping
Orpha_275864	SQSTM1	1	Orphapacket_gene_mapping
Orpha_275864	C9ORF72	0.6	Orphapacket_gene_mapping
Orpha_275872	VCP	1	Orphapacket_gene_mapping
Orpha_275872	TARDBP	1	Orphapacket_gene_mapping
Orpha_275872	FUS	0.6	Orphapacket_gene_mapping
Orpha_275872	SQSTM1	1	Orphapacket_gene_mapping
Orpha_275872	C9ORF72	1	Orphapacket_gene_mapping
Orpha_275872	TBK1	1	Orphapacket_gene_mapping
Orpha_275872	CHCHD10	1	Orphapacket_gene_mapping
Orpha_276	IL2RG	1	Orphapacket_gene_mapping
Orpha_276152	CDKN1B	1	Orphapacket_gene_mapping
Orpha_276183	SCA32	1	Orphapacket_gene_mapping
Orpha_276193	TGM6	1	Orphapacket_gene_mapping
Orpha_276198	NOP56	1	Orphapacket_gene_mapping
Orpha_2762	GNAS	1	Orphapacket_gene_mapping
Orpha_276238	ATXN3	1	Orphapacket_gene_mapping
Orpha_276241	ATXN3	1	Orphapacket_gene_mapping
Orpha_276244	ATXN3	1	Orphapacket_gene_mapping
Orpha_276280	PIK3CA	1	Orphapacket_gene_mapping
Orpha_276399	KEAP1	1	Orphapacket_gene_mapping
Orpha_276399	DICER1	0.6	Orphapacket_gene_mapping
Orpha_276432	NAA10	1	Orphapacket_gene_mapping
Orpha_276435	CHCHD10	1	Orphapacket_gene_mapping
Orpha_276556	UCP2	1	Orphapacket_gene_mapping
Orpha_276575	ABCC8	1	Orphapacket_gene_mapping
Orpha_276580	KCNJ11	1	Orphapacket_gene_mapping
Orpha_276621	SDHD	0.6	Orphapacket_gene_mapping
Orpha_276621	SDHB	0.6	Orphapacket_gene_mapping
Orpha_276621	DNMT3A	1	Orphapacket_gene_mapping
Orpha_276621	EPAS1	1	Orphapacket_gene_mapping
Orpha_276621	VHL	0.6	Orphapacket_gene_mapping
Orpha_276621	RET	0.6	Orphapacket_gene_mapping
Orpha_276630	RPS6KA3	1	Orphapacket_gene_mapping
Orpha_277	ADA	1	Orphapacket_gene_mapping
Orpha_2770	TREM2	1	Orphapacket_gene_mapping
Orpha_2770	TYROBP	1	Orphapacket_gene_mapping
Orpha_2771	PLOD2	1	Orphapacket_gene_mapping
Orpha_2771	FKBP10	1	Orphapacket_gene_mapping
Orpha_2774	MAFB	1	Orphapacket_gene_mapping
Orpha_2780	AMER1	1	Orphapacket_gene_mapping
Orpha_2780	CTNNB1	1	Orphapacket_gene_mapping
Orpha_2785	CA2	1	Orphapacket_gene_mapping
Orpha_2788	LRP5	1	Orphapacket_gene_mapping
Orpha_2789	NOTCH3	1	Orphapacket_gene_mapping
Orpha_2790	LRP5	1	Orphapacket_gene_mapping
Orpha_2791	FGF3	0.2	Orphapacket_gene_mapping
Orpha_2792	EYA1	1	Orphapacket_gene_mapping
Orpha_2792	PAX1	1	Orphapacket_gene_mapping
Orpha_2796	SLCO2A1	1	Orphapacket_gene_mapping
Orpha_2796	HPGD	1	Orphapacket_gene_mapping
Orpha_280	PIGG	0.2	Orphapacket_gene_mapping
Orpha_280	CPLX1	0.2	Orphapacket_gene_mapping
Orpha_280	CTBP1	0.2	Orphapacket_gene_mapping
Orpha_280	NSD2	0.2	Orphapacket_gene_mapping
Orpha_280	LETM1	0.2	Orphapacket_gene_mapping
Orpha_280071	ALG11	1	Orphapacket_gene_mapping
Orpha_2801	TNFRSF11B	1	Orphapacket_gene_mapping
Orpha_280195	STIL	1	Orphapacket_gene_mapping
Orpha_280195	PTCH1	1	Orphapacket_gene_mapping
Orpha_280195	SHH	1	Orphapacket_gene_mapping
Orpha_280195	SIX3	1	Orphapacket_gene_mapping
Orpha_280195	TGIF1	1	Orphapacket_gene_mapping
Orpha_280195	ZIC2	1	Orphapacket_gene_mapping
Orpha_280195	GLI2	1	Orphapacket_gene_mapping
Orpha_280195	CRIPTO	1	Orphapacket_gene_mapping
Orpha_280195	FOXH1	1	Orphapacket_gene_mapping
Orpha_280195	FGF8	1	Orphapacket_gene_mapping
Orpha_280195	DISP1	1	Orphapacket_gene_mapping
Orpha_280195	CDON	1	Orphapacket_gene_mapping
Orpha_280195	NODAL	1	Orphapacket_gene_mapping
Orpha_280195	DLL1	1	Orphapacket_gene_mapping
Orpha_280195	GAS1	1	Orphapacket_gene_mapping
Orpha_2802	ABCB7	1	Orphapacket_gene_mapping
Orpha_280200	PTCH1	1	Orphapacket_gene_mapping
Orpha_280200	SIX3	1	Orphapacket_gene_mapping
Orpha_280200	TGIF1	1	Orphapacket_gene_mapping
Orpha_280200	ZIC2	1	Orphapacket_gene_mapping
Orpha_280200	GLI2	1	Orphapacket_gene_mapping
Orpha_280200	CRIPTO	1	Orphapacket_gene_mapping
Orpha_280200	FOXH1	1	Orphapacket_gene_mapping
Orpha_280200	FGF8	1	Orphapacket_gene_mapping
Orpha_280200	DISP1	1	Orphapacket_gene_mapping
Orpha_280200	CDON	1	Orphapacket_gene_mapping
Orpha_280200	NODAL	1	Orphapacket_gene_mapping
Orpha_280200	DLL1	1	Orphapacket_gene_mapping
Orpha_280200	GAS1	1	Orphapacket_gene_mapping
Orpha_280200	SHH	1	Orphapacket_gene_mapping
Orpha_280210	PLP1	1	Orphapacket_gene_mapping
Orpha_280219	PLP1	1	Orphapacket_gene_mapping
Orpha_280224	PLP1	1	Orphapacket_gene_mapping
Orpha_280229	PLP1	1	Orphapacket_gene_mapping
Orpha_280234	PLP1	1	Orphapacket_gene_mapping
Orpha_280333	DAG1	1	Orphapacket_gene_mapping
Orpha_280356	PLIN1	1	Orphapacket_gene_mapping
Orpha_280365	LMNA	1	Orphapacket_gene_mapping
Orpha_280384	ERLIN2	1	Orphapacket_gene_mapping
Orpha_280397	PRNP	1	Orphapacket_gene_mapping
Orpha_280633	PIGN	1	Orphapacket_gene_mapping
Orpha_280679	BRCC3	0.2	Orphapacket_gene_mapping
Orpha_2807	TP53	1	Orphapacket_gene_mapping
Orpha_280763	AP4M1	1	Orphapacket_gene_mapping
Orpha_280763	AP4E1	1	Orphapacket_gene_mapping
Orpha_280763	AP4B1	1	Orphapacket_gene_mapping
Orpha_280763	AP4S1	1	Orphapacket_gene_mapping
Orpha_280785	KIT	1	Orphapacket_gene_mapping
Orpha_280794	KIT	1	Orphapacket_gene_mapping
Orpha_281	CTNND2	0.2	Orphapacket_gene_mapping
Orpha_281090	STS	0.2	Orphapacket_gene_mapping
Orpha_281122	ALOX12B	1	Orphapacket_gene_mapping
Orpha_281122	ALOXE3	1	Orphapacket_gene_mapping
Orpha_281122	TGM1	1	Orphapacket_gene_mapping
Orpha_281127	TGM1	1	Orphapacket_gene_mapping
Orpha_281201	POMP	1	Orphapacket_gene_mapping
Orpha_282166	PRNP	1	Orphapacket_gene_mapping
Orpha_2822	SPG11	1	Orphapacket_gene_mapping
Orpha_2828	SYNJ1	1	Orphapacket_gene_mapping
Orpha_2828	PINK1	1	Orphapacket_gene_mapping
Orpha_2828	PODXL	1	Orphapacket_gene_mapping
Orpha_2828	PRKN	1	Orphapacket_gene_mapping
Orpha_2828	PARK7	1	Orphapacket_gene_mapping
Orpha_2828	VPS13C	1	Orphapacket_gene_mapping
Orpha_2828	DNAJC6	1	Orphapacket_gene_mapping
Orpha_2833	FBN1	1	Orphapacket_gene_mapping
Orpha_2834	ATP6V0A2	1	Orphapacket_gene_mapping
Orpha_2836	ZNHIT3	1	Orphapacket_gene_mapping
Orpha_28378	TAT	1	Orphapacket_gene_mapping
Orpha_2841	ATP2C1	1	Orphapacket_gene_mapping
Orpha_284169	WAC	0.2	Orphapacket_gene_mapping
Orpha_284271	SYT14	1	Orphapacket_gene_mapping
Orpha_284282	WWOX	1	Orphapacket_gene_mapping
Orpha_284289	ANO10	1	Orphapacket_gene_mapping
Orpha_2843	DCXR	1	Orphapacket_gene_mapping
Orpha_284324	TPP1	1	Orphapacket_gene_mapping
Orpha_284339	TOE1	1	Orphapacket_gene_mapping
Orpha_284339	MINPP1	1	Orphapacket_gene_mapping
Orpha_284417	PSAT1	1	Orphapacket_gene_mapping
Orpha_284426	LDHA	1	Orphapacket_gene_mapping
Orpha_2848	PRG4	1	Orphapacket_gene_mapping
Orpha_2849	DIS3L2	1	Orphapacket_gene_mapping
Orpha_284979	FBN1	1	Orphapacket_gene_mapping
Orpha_284984	SMAD3	1	Orphapacket_gene_mapping
Orpha_2850	ITGB6	1	Orphapacket_gene_mapping
Orpha_2850	LSS	1	Orphapacket_gene_mapping
Orpha_2850	AHSG	1	Orphapacket_gene_mapping
Orpha_2856	AMH	1	Orphapacket_gene_mapping
Orpha_2856	AMHR2	1	Orphapacket_gene_mapping
Orpha_286	COL3A1	1	Orphapacket_gene_mapping
Orpha_2869	STK11	1	Orphapacket_gene_mapping
Orpha_287	COL5A2	1	Orphapacket_gene_mapping
Orpha_287	COL5A1	1	Orphapacket_gene_mapping
Orpha_287	COL1A1	1	Orphapacket_gene_mapping
Orpha_2874	HRAS	1	Orphapacket_gene_mapping
Orpha_2879	WNT7A	1	Orphapacket_gene_mapping
Orpha_288	SPTA1	1	Orphapacket_gene_mapping
Orpha_288	SPTB	1	Orphapacket_gene_mapping
Orpha_288	EPB41	1	Orphapacket_gene_mapping
Orpha_288	GYPC	1	Orphapacket_gene_mapping
Orpha_2880	PCK1	1	Orphapacket_gene_mapping
Orpha_2880	PCK2	1	Orphapacket_gene_mapping
Orpha_2882	ABCG5	1	Orphapacket_gene_mapping
Orpha_2882	ABCG8	1	Orphapacket_gene_mapping
Orpha_2884	SNAI2	1	Orphapacket_gene_mapping
Orpha_2884	KIT	1	Orphapacket_gene_mapping
Orpha_2886	RBM10	1	Orphapacket_gene_mapping
Orpha_289	DYNC2LI1	1	Orphapacket_gene_mapping
Orpha_289	GLI1	1	Orphapacket_gene_mapping
Orpha_289	EVC2	1	Orphapacket_gene_mapping
Orpha_289	EVC	1	Orphapacket_gene_mapping
Orpha_289	PRKACA	1	Orphapacket_gene_mapping
Orpha_289	PRKACB	1	Orphapacket_gene_mapping
Orpha_289157	CYP27B1	1	Orphapacket_gene_mapping
Orpha_289157	CYP2R1	1	Orphapacket_gene_mapping
Orpha_289176	DMP1	1	Orphapacket_gene_mapping
Orpha_289176	ENPP1	1	Orphapacket_gene_mapping
Orpha_289266	GRIN2A	1	Orphapacket_gene_mapping
Orpha_289504	ACSF3	1	Orphapacket_gene_mapping
Orpha_289548	CYP11A1	1	Orphapacket_gene_mapping
Orpha_289560	C19ORF12	1	Orphapacket_gene_mapping
Orpha_2896	TCF4	1	Orphapacket_gene_mapping
Orpha_2896	TCF4	0.2	Orphapacket_gene_mapping
Orpha_289601	NT5E	1	Orphapacket_gene_mapping
Orpha_2897	CARD14	1	Orphapacket_gene_mapping
Orpha_289916	MMUT	1	Orphapacket_gene_mapping
Orpha_29	MVK	1	Orphapacket_gene_mapping
Orpha_2901	SEPTIN9	0.6	Orphapacket_gene_mapping
Orpha_2903	FLCN	1	Orphapacket_gene_mapping
Orpha_29072	SLC25A11	1	Orphapacket_gene_mapping
Orpha_29072	KIF1B	1	Orphapacket_gene_mapping
Orpha_29072	MDH2	1	Orphapacket_gene_mapping
Orpha_29072	DLST	1	Orphapacket_gene_mapping
Orpha_29072	SDHA	1	Orphapacket_gene_mapping
Orpha_29072	SDHC	1	Orphapacket_gene_mapping
Orpha_29072	SDHD	1	Orphapacket_gene_mapping
Orpha_29072	FH	1	Orphapacket_gene_mapping
Orpha_29072	SDHB	1	Orphapacket_gene_mapping
Orpha_29072	MAX	1	Orphapacket_gene_mapping
Orpha_29072	NF1	1	Orphapacket_gene_mapping
Orpha_29072	VHL	1	Orphapacket_gene_mapping
Orpha_29072	SDHAF2	1	Orphapacket_gene_mapping
Orpha_29073	CCND1	0.6	Orphapacket_gene_mapping
Orpha_2908	FERMT1	1	Orphapacket_gene_mapping
Orpha_2919	DDX59	1	Orphapacket_gene_mapping
Orpha_29207	HLA-B	0.6	Orphapacket_gene_mapping
Orpha_2924	PRKCSH	1	Orphapacket_gene_mapping
Orpha_2924	SEC63	1	Orphapacket_gene_mapping
Orpha_2924	LRP5	1	Orphapacket_gene_mapping
Orpha_2924	ALG8	1	Orphapacket_gene_mapping
Orpha_293168	ALS2	1	Orphapacket_gene_mapping
Orpha_293181	SCN2A	1	Orphapacket_gene_mapping
Orpha_293181	KCNQ2	1	Orphapacket_gene_mapping
Orpha_293181	PIGA	1	Orphapacket_gene_mapping
Orpha_293181	SCN1A	1	Orphapacket_gene_mapping
Orpha_293181	SLC25A22	1	Orphapacket_gene_mapping
Orpha_293181	TBC1D24	1	Orphapacket_gene_mapping
Orpha_293181	PLCB1	1	Orphapacket_gene_mapping
Orpha_293181	KCNT1	1	Orphapacket_gene_mapping
Orpha_293181	SLC12A5	1	Orphapacket_gene_mapping
Orpha_293381	COL17A1	1	Orphapacket_gene_mapping
Orpha_293603	SLC4A11	1	Orphapacket_gene_mapping
Orpha_293707	MED12	1	Orphapacket_gene_mapping
Orpha_293843	COLEC10	1	Orphapacket_gene_mapping
Orpha_293843	MASP1	1	Orphapacket_gene_mapping
Orpha_293843	COLEC11	1	Orphapacket_gene_mapping
Orpha_293948	DPYD	0.2	Orphapacket_gene_mapping
Orpha_293964	AKT2	1	Orphapacket_gene_mapping
Orpha_293978	NFKB2	1	Orphapacket_gene_mapping
Orpha_294023	EGFR	1	Orphapacket_gene_mapping
Orpha_294023	ADAM17	1	Orphapacket_gene_mapping
Orpha_294415	NPHP3	1	Orphapacket_gene_mapping
Orpha_294415	NEK8	1	Orphapacket_gene_mapping
Orpha_2953	CHST14	1	Orphapacket_gene_mapping
Orpha_2953	DSE	1	Orphapacket_gene_mapping
Orpha_296	PTH1R	1	Orphapacket_gene_mapping
Orpha_296	IDH2	1	Orphapacket_gene_mapping
Orpha_296	IDH1	1	Orphapacket_gene_mapping
Orpha_2963	SLC25A24	1	Orphapacket_gene_mapping
Orpha_2965	CDH23	0.6	Orphapacket_gene_mapping
Orpha_2965	MEN1	0.6	Orphapacket_gene_mapping
Orpha_2965	AIP	0.6	Orphapacket_gene_mapping
Orpha_2969	PTEN	1	Orphapacket_gene_mapping
Orpha_2970	CHRM3	1	Orphapacket_gene_mapping
Orpha_2971	ACOX1	1	Orphapacket_gene_mapping
Orpha_298	POLG	1	Orphapacket_gene_mapping
Orpha_298	TYMP	1	Orphapacket_gene_mapping
Orpha_298	RRM2B	1	Orphapacket_gene_mapping
Orpha_298	LIG3	1	Orphapacket_gene_mapping
Orpha_2990	CHRNG	1	Orphapacket_gene_mapping
Orpha_2990	MYH3	1	Orphapacket_gene_mapping
Orpha_2995	ACTB	1	Orphapacket_gene_mapping
Orpha_2995	ACTG1	1	Orphapacket_gene_mapping
Orpha_30	UMPS	1	Orphapacket_gene_mapping
Orpha_3000	LHCGR	1	Orphapacket_gene_mapping
Orpha_300179	FKBP14	1	Orphapacket_gene_mapping
Orpha_300298	STEAP3	1	Orphapacket_gene_mapping
Orpha_3005	SFRP4	1	Orphapacket_gene_mapping
Orpha_300536	DDOST	1	Orphapacket_gene_mapping
Orpha_300570	TUBB3	1	Orphapacket_gene_mapping
Orpha_300573	TUBB2B	1	Orphapacket_gene_mapping
Orpha_3006	ALDH7A1	1	Orphapacket_gene_mapping
Orpha_3006	PLPBP	1	Orphapacket_gene_mapping
Orpha_300605	ALS2	1	Orphapacket_gene_mapping
Orpha_300605	SPG11	1	Orphapacket_gene_mapping
Orpha_300605	SIGMAR1	1	Orphapacket_gene_mapping
Orpha_300605	FUS	1	Orphapacket_gene_mapping
Orpha_300605	SPTLC1	1	Orphapacket_gene_mapping
Orpha_300751	LMNA	1	Orphapacket_gene_mapping
Orpha_3019	ELMO2	1	Orphapacket_gene_mapping
Orpha_302	TMC6	1	Orphapacket_gene_mapping
Orpha_302	TMC8	1	Orphapacket_gene_mapping
Orpha_302	IL7	1	Orphapacket_gene_mapping
Orpha_302	CIB1	1	Orphapacket_gene_mapping
Orpha_3021	RECQL4	1	Orphapacket_gene_mapping
Orpha_3027	VANGL1	0.6	Orphapacket_gene_mapping
Orpha_3027	FUZ	1	Orphapacket_gene_mapping
Orpha_3032	NPHP3	1	Orphapacket_gene_mapping
Orpha_3042	ZBTB20	1	Orphapacket_gene_mapping
Orpha_3047	KAT6B	1	Orphapacket_gene_mapping
Orpha_3051	SMARCA2	1	Orphapacket_gene_mapping
