hpo_id	hpo_name	is_obsolete
HP:0041051	Ageusia	FALSE
HP:0041052	Agenesis of putamen	FALSE
HP:0041055	Fractured humerus	FALSE
HP:0041056	Hot cross bun sign	FALSE
HP:0041057	Transient decreased circulating IgG4	FALSE
HP:0041058	Chronic decreased circulating IgG4	FALSE
HP:0041059	Chronic (near) absent circulating IgG4	FALSE
HP:0041060	Chronic partially decreased circulating IgG4	FALSE
HP:0041061	Fractured calcaneus	FALSE
HP:0041062	Transient decreased circulating IgG2	FALSE
HP:0041063	Chronic decreased circulating IgG2	FALSE
HP:0041065	Chronic (near) absent circulating IgG2	FALSE
HP:0041066	Chronic partially decreased circulating IgG2	FALSE
HP:0041067	Transient decreased circulating IgG1	FALSE
HP:0041068	Chronic decreased circulating IgG1	FALSE
HP:0041069	Chronic (near) absent circulating IgG1	FALSE
HP:0041070	Chronic partially decreased circulating IgG1	FALSE
HP:0041071	Transient decreased circulating IgG3	FALSE
HP:0041072	Chronic decreased circulating IgG3	FALSE
HP:0041073	Fractured thoracic vertebra	FALSE
HP:0041074	Chronic (near) absent circulating IgG3	FALSE
HP:0041075	Chronic partially decreased circulating IgG3	FALSE
HP:0041076	Abnormal immunoglobulin level in body fluid	FALSE
HP:0041077	Increased immunoglobulin level in body fluid	FALSE
HP:0041078	Decreased immunoglobulin level in body fluid	FALSE
HP:0041079	Decreased body fat percentage	FALSE
HP:0041080	Abnormal proportion of exhausted T cells	FALSE
HP:0041081	Fractured lower leg	FALSE
HP:0041082	Fractured skull	FALSE
HP:0041083	Fractured phalanx	FALSE
HP:0041084	Compression-fractured thoracic vertebra	FALSE
HP:0041085	Compression-fractured vertebra	FALSE
HP:0041086	Compression-fractured cervical vertebra	FALSE
HP:0041087	Compression-fractured lumbar vertebra	FALSE
HP:0041088	Avulsion fractured humerus	FALSE
HP:0041089	Avulsion fractured tibia	FALSE
HP:0041090	Pelvic avulsion fracture	FALSE
HP:0041091	Avulsion fractured epiphysis of femur	FALSE
HP:0041092	Emotional hypersensitivity	FALSE
HP:0041093	Beau's lines	FALSE
HP:0041094	Complete tracheal ring	FALSE
HP:0041095	Decreased middle cerebral artery pulsatility index	FALSE
HP:0041114	Fractured metaphysis of femur	FALSE
HP:0041115	Fractured right clavicle	FALSE
HP:0041116	Fractured left clavicle	FALSE
HP:0041117	Fractured lower limb segment	FALSE
HP:0041118	Fractured upper limb segment	FALSE
HP:0041119	Fractured metacarpus skeleton	FALSE
HP:0041121	Fractured epiphysis of fifth metacarpal bone	FALSE
HP:0041143	Fractured tibia	FALSE
HP:0041144	Fractured clavicle bone	FALSE
HP:0041145	Fractured acetabular part of hip bone	FALSE
HP:0041146	Fractured coccyx	FALSE
HP:0041147	Fractured epiphysis	FALSE
HP:0041149	Fractured navicular bone of pes	FALSE
HP:0041150	Fractured cuboid bone	FALSE
HP:0041152	Fractured sternoclavicular joint	FALSE
HP:0041153	Fractured ankle	FALSE
HP:0041155	Fractured mandible	FALSE
HP:0041156	Fractured orbit of skull	FALSE
HP:0041157	Fractured larynx	FALSE
HP:0041159	Fractured rib	FALSE
HP:0041161	Pelvis fracture	FALSE
HP:0041162	Metatarsal fracture	FALSE
HP:0041163	Fractured manual digit	FALSE
HP:0041164	Fractured talus	FALSE
HP:0041165	Fractured maxilla	FALSE
HP:0041166	Fractured vertebra	FALSE
HP:0041167	Fractured cervical vertebra	FALSE
HP:0041168	Fractured lumbar vertebra	FALSE
HP:0041172	Fractured fused sacrum	FALSE
HP:0041173	Fractured metacarpophalangeal joint	FALSE
HP:0041174	Fractured distal finger phalanx	FALSE
HP:0041175	Fractured middle phalanx of pes	FALSE
HP:0041176	Fractured distal phalanx of manual digit 2	FALSE
HP:0041177	Fractured distal phalanx of manual digit 3	FALSE
HP:0041178	Fractured distal phalanx of manual digit 4	FALSE
HP:0041179	Fractured distal phalanx of manual digit 5	FALSE
HP:0041180	Fractured distal phalanx of pedal digit 1	FALSE
HP:0041181	Fractured distal phalanx of pedal digit 3	FALSE
HP:0041182	Fractured middle phalanx of manual digit 2	FALSE
HP:0041183	Fractured middle phalanx of manual digit 3	FALSE
HP:0041184	Fractured middle phalanx of manual digit 4	FALSE
HP:0041185	Fractured middle phalanx of manual digit 5	FALSE
HP:0041186	Fractured middle phalanx of pedal digit 3	FALSE
HP:0041187	Fractured proximal phalanx of pedal digit 1	FALSE
HP:0041188	Fractured proximal phalanx of manual digit 1	FALSE
HP:0041189	Fractured epiphysis of femur	FALSE
HP:0041190	Fractured epiphysis of second metacarpal bone	FALSE
HP:0041191	Fractured epiphysis of third metacarpal bone	FALSE
HP:0041192	Fractured epiphysis of fourth metacarpal bone	FALSE
HP:0041193	Fractured epiphysis of first metatarsal bone	FALSE
HP:0041194	Fractured epiphysis of second metatarsal bone	FALSE
HP:0041195	Fractured epiphysis of third metatarsal bone	FALSE
HP:0041196	Fractured distal epiphysis of radius	FALSE
HP:0041197	Fractured proximal epiphysis of first metacarpal bone	FALSE
HP:0041198	Fractured proximal epiphysis of middle phalanx of manual digit 3	FALSE
HP:0041199	Fractured interphalangeal joint	FALSE
HP:0041200	Fractured sternal end of clavicle	FALSE
HP:0041209	Fractured epiphysis of middle phalanx of manus	FALSE
HP:0041210	Fractured lateral malleolus of fibula	FALSE
HP:0041211	Fractured proximal phalanx of digit 2	FALSE
HP:0041212	Fractured proximal phalanx of digit 3	FALSE
HP:0041213	Fractured proximal phalanx of digit 4	FALSE
HP:0041214	Fractured proximal phalanx of digit 5	FALSE
HP:0041215	Fractured fused metatarsal bones 2-4	FALSE
HP:0041216	Fractured distal epiphysis of distal phalanx of manual digit 1	FALSE
HP:0041217	Fractured shoulder	FALSE
HP:0041218	Fractured distal phalanx	FALSE
HP:0041219	Elbow fracture	FALSE
HP:0041220	Fractured facial bone	FALSE
HP:0041221	Fractured head of femur	FALSE
HP:0041222	Fractured fibula	FALSE
HP:0041223	Fractured metatarsal bone of digit 5	FALSE
HP:0041224	Fractured manual digit bone	FALSE
HP:0041225	Fractured 1st metacarpal	FALSE
HP:0041226	Fractured distal tarsal bone	FALSE
HP:0041227	Fractured distal tarsal bone 2	FALSE
HP:0041228	Fractured distal tarsal bone 3	FALSE
HP:0041230	Fractured metatarsal bone of digit 4	FALSE
HP:0041231	Fractured metatarsal bone of digit 1	FALSE
HP:0041233	Fractured ilium	FALSE
HP:0041234	Fractured bone of jaw	FALSE
HP:0041235	Fractured hindlimb bone	FALSE
HP:0041236	Fractured middle phalanx of finger	FALSE
HP:0041237	Fractured patella	FALSE
HP:0041239	Fractured thumb phalanx	FALSE
HP:0041240	Toe phalanx fracture	FALSE
HP:0041241	Fractured finger phalanx	FALSE
HP:0041243	Fractured proximal phalanx of finger	FALSE
HP:0041244	Fractured scapula	FALSE
HP:0041245	Fractured shoulder bone	FALSE
HP:0041246	Fractured sternum	FALSE
HP:0041247	Fractured tarsal bone	FALSE
HP:0041248	Fractured carpal bone	FALSE
HP:0041249	Fractured nose	FALSE
HP:0045001	Abnormal ossification of the trapezium	FALSE
HP:0045002	Absent ossification of the trapezium	FALSE
HP:0045003	Abnormal ossification of the scaphoid	FALSE
HP:0045004	Abnormal ossification of the trapezoid bone	FALSE
HP:0045005	Neural tube defect	FALSE
HP:0045006	Aplasia of lymphatic vessels	FALSE
HP:0045007	Abnormal substantia nigra morphology	FALSE
HP:0045008	Abnormal shape of the radius	FALSE
HP:0045010	Abnormal peripheral nerve morphology by anatomical site	FALSE
HP:0045011	Decreased urine bicarbonate concentration	FALSE
HP:0045012	Decreased urinary catecholamine concentration	FALSE
HP:0045014	Hypolipidemia	FALSE
HP:0045017	Congenital malformation of the left heart	FALSE
HP:0045018	Partial duplication of eyebrows	FALSE
HP:0045025	Narrow palpebral fissure	FALSE
HP:0045026	Abnormal mediastinum morphology	FALSE
HP:0045027	Abnormality of the thoracic cavity	FALSE
HP:0045028	Microlissencephaly	FALSE
HP:0045029	Eosinophilic fasciitis	FALSE
HP:0045034	Elevated urinary 3-aminoisobutyric acid	FALSE
HP:0045035	Decreased urinary copper concentration	FALSE
HP:0045036	Abnormal urinary copper concentration	FALSE
HP:0045037	Abnormality of jaw muscles	FALSE
HP:0045038	Gastric lymphoma	FALSE
HP:0045039	Osteolysis involving bones of the upper limbs	FALSE
HP:0045040	Abnormal circulating lactate dehydrogenase concentration	FALSE
HP:0045041	Reduced circulating lactate dehydrogenase concentration	FALSE
HP:0045042	Decreased circulating complement C4 concentration	FALSE
HP:0045043	Decreased circulating complement C4a concentration	FALSE
HP:0045044	Decreased circulating complement C4b concentration	FALSE
HP:0045045	Elevated circulating acylcarnitine concentration	FALSE
HP:0045046	Reduced insulin like growth factor binding protein acid labile subunit concentration	FALSE
HP:0045047	HbS hemoglobin	FALSE
HP:0045048	Increased HbA2 hemoglobin	FALSE
HP:0045049	Abnormal DLCO	FALSE
HP:0045050	Increased DLCO	FALSE
HP:0045051	Decreased DLCO	FALSE
HP:0045052	Abnormality of the brachial nerve plexus	FALSE
HP:0045053	Abnormality of the lumbosacral nerve plexus	FALSE
HP:0045054	Brachial plexus neuropathy	FALSE
HP:0045055	Tiger tail banding	FALSE
HP:0045056	Abnormal circulating alpha-fetoprotein concentration	FALSE
HP:0045057	Decreased circulating alpha-fetoprotein concentration	FALSE
HP:0045058	Abnormality of the testis size	FALSE
HP:0045059	Hyperkeratotic papule	FALSE
HP:0045060	Aplasia/hypoplasia involving bones of the extremities	FALSE
HP:0045061	Decreased carnitine level in liver	FALSE
HP:0045063	Increased PIVKA-II	FALSE
HP:0045073	Serositis	FALSE
HP:0045074	Thin eyebrow	FALSE
HP:0045075	Sparse eyebrow	FALSE
HP:0045079	Distal femoral metaphyseal irregularity	FALSE
HP:0045081	Abnormality of body mass index	FALSE
HP:0045082	Decreased body mass index	FALSE
HP:0045084	Limb myoclonus	FALSE
HP:0045085	Atrophy of masseter muscle	FALSE
HP:0045086	Knee joint hypermobility	FALSE
HP:0045087	Hip joint hypermobility	FALSE
HP:0045088	Clinical relevance	FALSE
HP:0045089	Distinctive finding	FALSE
HP:0045090	Minor finding	FALSE
HP:0046502	Anorgasmia	FALSE
HP:0046503	Increased libido	FALSE
HP:0046504	Decreased libido	FALSE
HP:0046505	Hand pain	FALSE
HP:0046506	Pain in head and neck region	FALSE
HP:0046507	Bradypnea	FALSE
HP:0046508	Abnormal cervical spine morphology	FALSE
HP:0100000	Early onset of sexual maturation	FALSE
HP:0100001	Malignant mesothelioma	FALSE
HP:0100002	Pleural mesothelioma	FALSE
HP:0100003	Peritoneal mesothelioma	FALSE
HP:0100004	Pericardial mesothelioma	FALSE
HP:0100005	Testicular mesothelioma	FALSE
HP:0100006	Neoplasm of the central nervous system	FALSE
HP:0100007	Neoplasm of the peripheral nervous system	FALSE
HP:0100008	Schwannoma	FALSE
HP:0100009	Intracranial meningioma	FALSE
HP:0100010	Spinal meningioma	FALSE
HP:0100011	Scleral schwannoma	FALSE
HP:0100012	Neoplasm of the eye	FALSE
HP:0100013	Neoplasm of the breast	FALSE
HP:0100014	Epiretinal membrane	FALSE
HP:0100015	Stahl ear	FALSE
HP:0100016	Abnormal mesentery morphology	FALSE
HP:0100017	Capsular cataract	FALSE
HP:0100018	Nuclear cataract	FALSE
HP:0100019	Cortical cataract	FALSE
HP:0100020	Posterior capsular cataract	FALSE
HP:0100021	Cerebral palsy	FALSE
HP:0100022	Abnormality of movement	FALSE
HP:0100023	Recurrent hand flapping	FALSE
HP:0100024	Conspicuously happy disposition	FALSE
HP:0100025	Overfriendliness	FALSE
HP:0100026	Arteriovenous malformation	FALSE
HP:0100027	Recurrent pancreatitis	FALSE
HP:0100028	Ectopic thyroid	FALSE
HP:0100029	Lingual thyroid	FALSE
HP:0100030	Accessory ectopic thyroid tissue	FALSE
HP:0100031	Neoplasm of the thyroid gland	FALSE
HP:0100033	Tics	FALSE
HP:0100034	Motor tics	FALSE
HP:0100035	Phonic tics	FALSE
HP:0100036	Pseudo-fractures	FALSE
HP:0100037	Abnormality of the scalp hair	FALSE
HP:0100038	Slow-growing scalp hair	FALSE
HP:0100039	Thickened cortex of bones	FALSE
HP:0100040	Broad 2nd toe	FALSE
HP:0100041	Broad 3rd toe	FALSE
HP:0100042	Broad 4th toe	FALSE
HP:0100043	Broad 5th toe	FALSE
HP:0100044	Absent epiphyses of the 2nd toe	FALSE
HP:0100045	Bracket epiphyses of the 2nd toe	FALSE
HP:0100046	Cone-shaped epiphyses of the 2nd toe	FALSE
HP:0100047	Enlarged epiphyses of the 2nd toe	FALSE
HP:0100048	Fragmentation of the epiphyses of the 2nd toe	FALSE
HP:0100049	Irregular epiphyses of the 2nd toe	FALSE
HP:0100050	Ivory epiphyses of the 2nd toe	FALSE
HP:0100051	Pseudoepiphyses of the 2nd toe	FALSE
HP:0100052	Small epiphyses of the 2nd toe	FALSE
HP:0100053	Stippling of the epiphyses of the 2nd toe	FALSE
HP:0100054	Triangular epiphyses of the 2nd toe	FALSE
HP:0100055	Absent epiphyses of the 3rd toe	FALSE
HP:0100056	Bracket epiphyses of the 3rd toe	FALSE
HP:0100057	Cone-shaped epiphyses of the 3rd toe	FALSE
HP:0100058	Enlarged epiphyses of the 3rd toe	FALSE
HP:0100059	Fragmentation of the epiphyses of the 3rd toe	FALSE
HP:0100060	Irregular epiphyses of the 3rd toe	FALSE
HP:0100061	Ivory epiphyses of the 3rd toe	FALSE
HP:0100062	Pseudoepiphyses of the 3rd toe	FALSE
HP:0100063	Small epiphyses of the 3rd toe	FALSE
HP:0100064	Stippling of the epiphyses of the 3rd toe	FALSE
HP:0100065	Triangular epiphyses of the 3rd toe	FALSE
HP:0100066	Absent epiphyses of the 4th toe	FALSE
HP:0100067	Bracket epiphyses of the 4th toe	FALSE
HP:0100068	Cone-shaped epiphyses of the 4th toe	FALSE
HP:0100069	Enlarged epiphyses of the 4th toe	FALSE
HP:0100070	Fragmentation of the epiphyses of the 4th toe	FALSE
HP:0100071	Irregular epiphyses of the 4th toe	FALSE
HP:0100072	Ivory epiphyses of the 4th toe	FALSE
HP:0100073	Pseudoepiphyses of the 4th toe	FALSE
HP:0100074	Small epiphyses of the 4th toe	FALSE
HP:0100075	Stippling of the epiphyses of the 4th toe	FALSE
HP:0100076	Triangular epiphyses of the 4th toe	FALSE
HP:0100077	Absent epiphyses of the 5th toe	FALSE
HP:0100078	Bracket epiphyses of the 5th toe	FALSE
HP:0100079	Cone-shaped epiphyses of the 5th toe	FALSE
HP:0100080	Enlarged epiphyses of the 5th toe	FALSE
HP:0100081	Fragmentation of the epiphyses of the 5th toe	FALSE
HP:0100082	Irregular epiphyses of the 5th toe	FALSE
HP:0100083	Ivory epiphyses of the 5th toe	FALSE
HP:0100084	Pseudoepiphyses of the 5th toe	FALSE
HP:0100085	Small epiphyses of the 5th toe	FALSE
HP:0100086	Stippling of the epiphyses of the 5th toe	FALSE
HP:0100087	Triangular epiphyses of the 5th toe	FALSE
HP:0100088	Abnormality of the epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100089	Abnormality of the epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100090	Abnormality of the epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100091	Abnormality of the epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100092	Abnormality of the epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100093	Abnormality of the epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100094	Abnormality of the epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100095	Abnormality of the epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100096	Abnormality of the epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100097	Abnormality of the epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100098	Abnormality of the epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100099	Abnormality of the epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100100	Absent epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100101	Bracket epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100102	Cone-shaped epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100103	Enlarged epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100104	Fragmentation of the epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100105	Irregular epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100106	Ivory epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100107	Pseudoepiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100108	Small epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100109	Stippling of the epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100110	Triangular epiphysis of the distal phalanx of the 2nd toe	FALSE
HP:0100111	Absent epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100112	Bracket epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100113	Cone-shaped epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100114	Enlarged epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100115	Fragmentation of the epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100116	Irregular epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100117	Ivory epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100118	Pseudoepiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100119	Small epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100120	Stippling of the epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100121	Triangular epiphysis of the middle phalanx of the 2nd toe	FALSE
HP:0100122	Absent epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100123	Bracket epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100124	Cone-shaped epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100125	Enlarged epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100126	Fragmentation of the epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100127	Irregular epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100128	Ivory epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100129	Pseudoepiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100130	Small epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100131	Stippling of the epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100132	Triangular epiphysis of the proximal phalanx of the 2nd toe	FALSE
HP:0100133	Abnormality of the pubic hair	FALSE
HP:0100134	Abnormality of the axillary hair	FALSE
HP:0100135	Absent epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100136	Bracket epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100137	Cone-shaped epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100138	Enlarged epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100139	Fragmentation of the epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100140	Irregular epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100141	Ivory epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100142	Pseudoepiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100143	Small epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100144	Stippling of the epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100145	Triangular epiphysis of the distal phalanx of the 3rd toe	FALSE
HP:0100146	Absent epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100147	Bracket epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100148	Cone-shaped epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100149	Enlarged epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100150	Fragmentation of the epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100151	Irregular epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100152	Ivory epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100153	Pseudoepiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100154	Small epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100155	Stippling of the epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100156	Triangular epiphysis of the middle phalanx of the 3rd toe	FALSE
HP:0100157	Absent epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100158	Bracket epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100159	Cone-shaped epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100160	Enlarged epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100161	Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100162	Irregular epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100163	Ivory epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100164	Pseudoepiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100165	Small epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100166	Stippling of the epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100167	Triangular epiphysis of the proximal phalanx of the 3rd toe	FALSE
HP:0100168	Fragmented epiphyses	FALSE
HP:0100169	Absent epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100170	Bracket epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100171	Cone-shaped epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100172	Enlarged epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100173	Fragmentation of the epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100174	Irregular epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100175	Ivory epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100176	Pseudoepiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100177	Small epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100178	Stippling of the epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100179	Triangular epiphysis of the distal phalanx of the 4th toe	FALSE
HP:0100180	Absent epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100181	Bracket epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100182	Cone-shaped epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100183	Enlarged epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100184	Fragmentation of the epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100185	Irregular epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100186	Ivory epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100187	Pseudoepiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100188	Small epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100189	Stippling of the epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100190	Triangular epiphysis of the middle phalanx of the 4th toe	FALSE
HP:0100191	Absent epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100192	Bracket epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100193	Cone-shaped epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100194	Enlarged epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100195	Fragmentation of the epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100196	Irregular epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100197	Ivory epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100198	Pseudoepiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100199	Small epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100200	Stippling of the epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100201	Triangular epiphysis of the proximal phalanx of the 4th toe	FALSE
HP:0100202	Absent epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100203	Bracket epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100204	Cone-shaped epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100205	Enlarged epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100206	Fragmentation of the epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100207	Irregular epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100208	Ivory epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100209	Pseudoepiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100210	Small epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100211	Stippling of the epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100212	Triangular epiphysis of the distal phalanx of the 5th toe	FALSE
HP:0100213	Absent epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100214	Bracket epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100215	Cone-shaped epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100216	Enlarged epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100217	Fragmentation of the epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100218	Irregular epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100219	Ivory epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100220	Pseudoepiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100221	Small epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100222	Stippling of the epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100223	Triangular epiphysis of the middle phalanx of the 5th toe	FALSE
HP:0100224	Absent epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100225	Bracket epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100226	Cone-shaped epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100227	Enlarged epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100228	Fragmentation of the epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100229	Irregular epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100230	Ivory epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100231	Pseudoepiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100232	Small epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100233	Stippling of the epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100234	Triangular epiphysis of the proximal phalanx of the 5th toe	FALSE
HP:0100235	Toe phalanx synostosis	FALSE
HP:0100238	Synostosis involving bones of the upper limbs	FALSE
HP:0100240	Synostosis of joints	FALSE
HP:0100241	Ectopic respiratory mucosa	FALSE
HP:0100242	Sarcoma	FALSE
HP:0100243	Leiomyosarcoma	FALSE
HP:0100244	Fibrosarcoma	FALSE
HP:0100245	Gastrointestinal desmoid tumor	FALSE
HP:0100246	Osteoma	FALSE
HP:0100247	Recurrent singultus	FALSE
HP:0100248	Hemiballismus	FALSE
HP:0100249	Calcification of muscles	FALSE
HP:0100250	Meningeal calcification	FALSE
HP:0100251	Multiple central nervous system lipomas	FALSE
HP:0100252	Diaphyseal dysplasia	FALSE
HP:0100253	Abnormality of the medullary cavity of the long bones	FALSE
HP:0100254	Stenosis of the medullary cavity of the long bones	FALSE
HP:0100255	Metaphyseal dysplasia	FALSE
HP:0100256	Senile plaques	FALSE
HP:0100257	Ectrodactyly	FALSE
HP:0100258	Preaxial polydactyly	FALSE
HP:0100259	Postaxial polydactyly	FALSE
HP:0100260	Mesoaxial polydactyly	FALSE
HP:0100261	Abnormal tendon morphology	FALSE
HP:0100262	Synostosis involving digits	FALSE
HP:0100263	Distal symphalangism	FALSE
HP:0100264	Proximal symphalangism	FALSE
HP:0100265	Synostosis of metacarpals/metatarsals	FALSE
HP:0100266	Synostosis of carpals/tarsals	FALSE
HP:0100267	Lip pit	FALSE
HP:0100268	Upper lip pit	FALSE
HP:0100269	Paramedian lip pit	FALSE
HP:0100270	Abnormality of dorsoventral patterning of the limbs	FALSE
HP:0100271	Hyponasal speech	FALSE
